l0 density,l1 density,min,max
0.41851806640625,4.67724609375,-449,7
0.35406494140625,10.175048828125,-168,0
0.62103271484375,3.55731201171875,-217,1
0.2889404296875,1.42486572265625,-153,4
0.69207763671875,2.01690673828125,-120,2
0.02532958984375,0.02655029296875,-5,0
0.42486572265625,0.42486572265625,0,1
0.01123046875,0.5418701171875,-147,0
0.26177978515625,0.26177978515625,0,1
1.0,1.0,1,1
0.05462646484375,1.17596435546875,-92,0
0.1278076171875,1.63702392578125,-91,1
0.0797119140625,2.57684326171875,-99,0
0.00653076171875,0.44110107421875,-199,0
0.09027099609375,0.09027099609375,0,1
0.4501953125,0.4501953125,0,1
0.265625,0.63177490234375,0,4
0.2255859375,1.649658203125,-154,1
0.10009765625,2.18353271484375,-105,0
0.04754638671875,1.5926513671875,-108,0
0.78125,1.2720947265625,0,2
0.1126708984375,2.3861083984375,-158,0
0.15545654296875,5.46551513671875,-171,0
0.076904296875,1.50079345703125,-111,21
0.3460693359375,0.3460693359375,0,1
0.140380859375,0.93377685546875,-81,9
0.16156005859375,3.48150634765625,-113,0
0.07684326171875,1.5440673828125,-105,0
0.9609375,0.9609375,0,1
0.375732421875,3.78863525390625,-314,4
0.0078125,0.03125,0,4
0.06768798828125,0.959228515625,-95,0
0.21453857421875,0.21453857421875,0,1
0.0419921875,0.883544921875,-88,0
0.015625,0.015625,0,1
0.05230712890625,1.1644287109375,-96,1
0.071044921875,1.600830078125,-135,0
0.15093994140625,2.32330322265625,-146,2
0.046875,1.54400634765625,-130,19
0.04931640625,1.173583984375,-97,0
0.05279541015625,0.95880126953125,-439,2
0.046875,0.09332275390625,0,2
0.04248046875,1.50286865234375,-167,0
0.18304443359375,3.37030029296875,-133,0
0.3046875,0.3046875,0,1
0.10223388671875,2.18194580078125,-129,0
0.408935546875,1.453125,-97,1
0.1011962890625,1.98028564453125,-88,0
0.55657958984375,2.073974609375,-105,1
0.0537109375,1.54193115234375,-93,0
0.05816650390625,1.35650634765625,-118,0
0.024169921875,0.8800048828125,-170,1
0.17108154296875,3.0760498046875,-126,0
0.00933837890625,0.00933837890625,0,1
0.0390625,0.0390625,0,1
0.794189453125,5.26324462890625,-273,1
0.03125,0.09375,0,3
0.21337890625,0.836181640625,0,9
0.017578125,0.017578125,-1,0
0.03936767578125,0.03936767578125,0,1
