l0 density,l1 density,min,max
0.03607177734375,1.90386962890625,-208,1
0.27044677734375,2.8045654296875,-194,4
0.07745361328125,1.15606689453125,-93,2
0.2952880859375,2.25299072265625,-208,5
0.0262451171875,0.88861083984375,-105,0
0.19940185546875,2.04058837890625,-120,2
0.07635498046875,1.69281005859375,-93,1
0.078125,2.2684326171875,-161,24
0.29925537109375,6.70343017578125,-85,0
0.098388671875,1.51702880859375,-139,3
0.695068359375,5.11431884765625,-323,7
0.28125,0.28125,0,1
0.90625,0.90625,0,1
0.21533203125,2.727783203125,-191,4
0.56463623046875,0.615478515625,0,2
0.24725341796875,2.3741455078125,-166,5
0.06292724609375,0.7249755859375,-200,5
0.05609130859375,1.35693359375,-187,11
0.17657470703125,0.60009765625,-96,0
0.80474853515625,7.63873291015625,-109,0
0.3846435546875,3.41192626953125,-106,0
0.2039794921875,2.16485595703125,-150,3
0.22357177734375,1.4788818359375,-92,5
0.065673828125,1.29461669921875,-91,2
0.2364501953125,3.4991455078125,-363,10
0.06109619140625,1.71575927734375,-189,10
0.3984375,0.3984375,0,1
0.2109375,0.2109375,0,1
0.3125,1.2076416015625,0,5
0.219482421875,2.25372314453125,-143,2
0.32513427734375,1.397216796875,-95,2
0.38934326171875,4.009765625,-126,0
0.0848388671875,0.95196533203125,-205,6
0.15704345703125,2.32470703125,-114,1
0.6953125,15.65948486328125,-813,19
0.4921875,1.49029541015625,0,4
1.0,1.0,1,1
0.1663818359375,1.618896484375,-175,5
0.55963134765625,5.6400146484375,-186,0
0.06048583984375,1.41412353515625,-97,1
0.04632568359375,0.95257568359375,-137,3
0.21038818359375,3.70263671875,-81,1
0.4842529296875,3.05670166015625,-224,5
0.22357177734375,3.472900390625,-154,0
0.10211181640625,2.1400146484375,-147,2
0.05633544921875,1.5545654296875,-124,15
0.368896484375,1.43157958984375,-105,3
0.08233642578125,1.89239501953125,-87,1
0.14361572265625,1.7039794921875,-173,6
0.06134033203125,1.58087158203125,-195,8
0.1168212890625,1.76416015625,-133,3
0.08990478515625,1.39642333984375,-117,3
0.16229248046875,1.13818359375,-176,4
0.0906982421875,3.81573486328125,-206,0
0.0447998046875,1.05938720703125,-110,1
0.770751953125,0.7734375,-3,0
0.169677734375,2.18597412109375,-168,4
0.1334228515625,3.334716796875,-211,3
0.28570556640625,1.72442626953125,-169,4
0.15484619140625,1.95147705078125,-143,3
0.25,0.25,0,1
0.04913330078125,0.04913330078125,0,1
0.46405029296875,2.2322998046875,-213,6
0.68768310546875,2.28814697265625,-167,4
0.19696044921875,0.19696044921875,0,1
0.51544189453125,3.1866455078125,-94,1
0.732177734375,2.9168701171875,-158,3
0.04833984375,0.22503662109375,-100,2
0.23516845703125,1.79449462890625,-97,3
0.135009765625,1.57781982421875,-134,3
0.8046875,0.8046875,0,1
0.41619873046875,7.78021240234375,-116,0
0.65625,2.24237060546875,-171,4
