l0 density,l1 density,min,max,image
0.01409912109375,0.01409912109375,0,1,batch_00395_protodune-orig-4-3-W.npz
0.52935791015625,2.39849853515625,-105,3,batch_00115_protodune-orig-8-3-W.npz
0.2265625,0.47283935546875,0,4,batch_00950_protodune-orig-7-1-W.npz
0.08465576171875,2.608642578125,-194,0,batch_00188_protodune-orig-5-0-W.npz
0.235107421875,1.7734375,-136,4,batch_00952_protodune-orig-7-1-W.npz
0.23626708984375,2.16717529296875,-242,4,batch_00238_protodune-orig-5-4-W.npz
0.146728515625,3.1971435546875,-143,0,batch_00649_protodune-orig-5-5-W.npz
0.13311767578125,0.13311767578125,0,1,batch_00947_protodune-orig-8-3-W.npz
0.2918701171875,0.30987548828125,0,2,batch_00382_protodune-orig-4-3-W.npz
0.07720947265625,1.485107421875,-180,5,batch_00011_protodune-orig-9-4-W.npz
0.3154296875,1.834716796875,-151,1,batch_00833_protodune-orig-8-2-W.npz
0.2646484375,0.76904296875,-226,1,batch_00477_protodune-orig-1-1-W.npz
0.28778076171875,3.1224365234375,-199,1,batch_00146_protodune-orig-1-0-W.npz
0.046630859375,1.37774658203125,-107,25,batch_00449_protodune-orig-9-2-W.npz
0.12799072265625,3.8055419921875,-110,0,batch_00824_protodune-orig-4-1-W.npz
0.0355224609375,0.40869140625,-161,0,batch_00884_protodune-orig-6-5-W.npz
0.422119140625,1.64556884765625,-107,1,batch_00995_protodune-orig-6-0-W.npz
0.9273681640625,2.604248046875,-99,1,batch_00960_protodune-orig-8-1-W.npz
0.0570068359375,1.30908203125,-105,0,batch_00799_protodune-orig-8-4-W.npz
0.1033935546875,2.0687255859375,-125,0,batch_00408_protodune-orig-8-3-W.npz
0.1463623046875,1.66436767578125,-142,6,batch_00774_protodune-orig-0-0-W.npz
0.59039306640625,0.59039306640625,0,1,batch_00824_protodune-orig-5-5-W.npz
0.44873046875,2.8165283203125,-174,4,batch_00454_protodune-orig-4-4-W.npz
0.0537109375,0.59088134765625,-87,0,batch_00634_protodune-orig-5-1-W.npz
0.07391357421875,0.93096923828125,-160,8,batch_00469_protodune-orig-2-2-W.npz
0.23138427734375,1.75762939453125,-131,5,batch_00550_protodune-orig-5-4-W.npz
0.03033447265625,1.16790771484375,-116,0,batch_00071_protodune-orig-4-5-W.npz
0.08197021484375,1.5853271484375,-101,0,batch_00114_protodune-orig-4-0-W.npz
0.046875,3.9140625,-335,67,batch_00945_protodune-orig-0-1-W.npz
0.0234375,0.0234375,0,1,batch_00850_protodune-orig-5-4-W.npz
0.18994140625,3.3922119140625,-105,0,batch_00065_protodune-orig-7-0-W.npz
0.3935546875,8.0732421875,-114,0,batch_00475_protodune-orig-1-2-W.npz
0.203125,0.314697265625,0,3,batch_00423_protodune-orig-3-1-W.npz
0.14483642578125,0.14483642578125,0,1,batch_00085_protodune-orig-5-1-W.npz
0.1796875,0.1796875,0,1,batch_00810_protodune-orig-3-3-W.npz
0.09405517578125,1.93438720703125,-126,0,batch_00087_protodune-orig-2-1-W.npz
0.22613525390625,2.19049072265625,-228,8,batch_00058_protodune-orig-7-2-W.npz
0.084716796875,1.598876953125,-98,0,batch_00127_protodune-orig-9-2-W.npz
0.26611328125,10.1719970703125,-168,0,batch_00855_protodune-orig-8-2-W.npz
0.33428955078125,1.6507568359375,-101,4,batch_00279_protodune-orig-8-3-W.npz
0.328125,0.328125,0,1,batch_00974_protodune-orig-6-2-W.npz
0.25360107421875,0.27899169921875,0,2,batch_00473_protodune-orig-7-1-W.npz
0.239013671875,0.239013671875,0,1,batch_00951_protodune-orig-8-1-W.npz
0.2734375,0.2734375,0,1,batch_00362_protodune-orig-1-1-W.npz
0.2620849609375,5.4066162109375,-130,0,batch_00983_protodune-orig-0-2-W.npz
0.07421875,1.47857666015625,-102,0,batch_00146_protodune-orig-7-0-W.npz
0.078125,1.594482421875,-113,0,batch_00390_protodune-orig-9-4-W.npz
0.01959228515625,0.03497314453125,-50,0,batch_00203_protodune-orig-7-5-W.npz
0.015625,0.1185302734375,0,15,batch_00403_protodune-orig-2-2-W.npz
0.03125,0.03125,0,1,batch_00327_protodune-orig-1-2-W.npz
0.0880126953125,2.45703125,-87,0,batch_00362_protodune-orig-5-4-W.npz
0.1485595703125,1.36328125,-117,1,batch_00737_protodune-orig-2-1-W.npz
0.16265869140625,3.08319091796875,-121,0,batch_00550_protodune-orig-3-5-W.npz
0.0333251953125,1.06689453125,-180,1,batch_00405_protodune-orig-0-0-W.npz
0.75445556640625,3.38031005859375,-167,3,batch_00927_protodune-orig-0-3-W.npz
0.05670166015625,1.33026123046875,-121,1,batch_00190_protodune-orig-5-2-W.npz
0.46551513671875,10.7525634765625,-176,0,batch_00017_protodune-orig-7-0-W.npz
0.38958740234375,2.31036376953125,-159,4,batch_00850_protodune-orig-3-1-W.npz
0.3984375,0.3984375,0,1,batch_00019_protodune-orig-4-0-W.npz
0.42559814453125,2.068359375,-101,5,batch_00052_protodune-orig-7-1-W.npz
0.70269775390625,0.70269775390625,0,1,batch_00551_protodune-orig-9-3-W.npz
