l0 density,l1 density,min,max,image
0.1640625,0.17840576171875,0,2,batch_00173_protodune-orig-8-0-W.npz
0.0650634765625,1.59124755859375,-89,0,batch_00396_protodune-orig-8-3-W.npz
0.13470458984375,2.49359130859375,-90,0,batch_00599_protodune-orig-5-4-W.npz
0.05328369140625,1.26171875,-104,0,batch_00734_protodune-orig-7-3-W.npz
0.0693359375,1.96484375,-125,0,batch_00250_protodune-orig-2-2-W.npz
0.1607666015625,1.3349609375,-116,1,batch_00002_protodune-orig-1-5-W.npz
0.03851318359375,1.273193359375,-99,0,batch_00398_protodune-orig-2-3-W.npz
0.8648681640625,4.50775146484375,-186,2,batch_00265_protodune-orig-1-3-W.npz
0.22808837890625,0.22808837890625,0,1,batch_00546_protodune-orig-1-5-W.npz
0.14044189453125,0.14044189453125,0,1,batch_00098_protodune-orig-1-0-W.npz
0.149658203125,3.0255126953125,-132,0,batch_00182_protodune-orig-6-5-W.npz
0.24664306640625,0.250244140625,0,2,batch_00350_protodune-orig-8-4-W.npz
0.421875,0.49932861328125,0,2,batch_00216_protodune-orig-3-3-W.npz
0.0267333984375,1.317626953125,-253,18,batch_00566_protodune-orig-6-2-W.npz
0.1715087890625,0.1715087890625,0,1,batch_00137_protodune-orig-9-0-W.npz
0.10943603515625,0.14263916015625,-27,0,batch_00773_protodune-orig-1-5-W.npz
0.024169921875,0.39581298828125,-132,1,batch_00546_protodune-orig-6-2-W.npz
0.12200927734375,2.80694580078125,-175,0,batch_00082_protodune-orig-6-2-W.npz
0.47381591796875,0.5369873046875,0,2,batch_00441_protodune-orig-8-4-W.npz
0.171875,0.171875,0,1,batch_00143_protodune-orig-5-1-W.npz
0.14813232421875,0.14813232421875,0,1,batch_00138_protodune-orig-3-1-W.npz
0.9609375,1.3763427734375,0,2,batch_00456_protodune-orig-3-2-W.npz
0.736083984375,0.736083984375,0,1,batch_00506_protodune-orig-9-0-W.npz
1.0,1.0,1,1,batch_00384_protodune-orig-1-4-W.npz
0.2474365234375,7.410400390625,-314,3,batch_00159_protodune-orig-8-3-W.npz
0.10101318359375,2.04486083984375,-129,0,batch_00987_protodune-orig-5-3-W.npz
0.1024169921875,1.58746337890625,-110,0,batch_00268_protodune-orig-0-3-W.npz
0.091064453125,2.280029296875,-150,0,batch_00015_protodune-orig-9-3-W.npz
0.32415771484375,1.4925537109375,-113,1,batch_00925_protodune-orig-1-0-W.npz
0.1925048828125,5.10540771484375,-236,1,batch_00740_protodune-orig-9-3-W.npz
0.03857421875,1.5081787109375,-180,12,batch_00639_protodune-orig-4-2-W.npz
0.0821533203125,1.65618896484375,-252,1,batch_00063_protodune-orig-4-1-W.npz
0.0390625,0.13134765625,0,4,batch_00756_protodune-orig-3-2-W.npz
0.15167236328125,1.51214599609375,-105,4,batch_00805_protodune-orig-3-5-W.npz
0.0234375,0.4093017578125,-35,0,batch_00342_protodune-orig-2-1-W.npz
0.49053955078125,6.14141845703125,-274,1,batch_00725_protodune-orig-1-0-W.npz
0.171875,0.23388671875,0,2,batch_00118_protodune-orig-6-4-W.npz
0.078125,0.078125,0,1,batch_00799_protodune-orig-7-4-W.npz
0.046875,0.046875,0,1,batch_00984_protodune-orig-2-4-W.npz
0.107177734375,2.5318603515625,-119,0,batch_00586_protodune-orig-4-3-W.npz
0.02459716796875,0.02459716796875,0,1,batch_00141_protodune-orig-5-2-W.npz
0.0390625,0.0390625,0,1,batch_00538_protodune-orig-3-2-W.npz
0.046875,0.046875,0,1,batch_00260_protodune-orig-4-1-W.npz
0.07958984375,1.5810546875,-107,0,batch_00428_protodune-orig-7-1-W.npz
0.0560302734375,1.22930908203125,-99,0,batch_00373_protodune-orig-9-0-W.npz
0.03497314453125,0.03497314453125,-1,1,batch_00076_protodune-orig-0-2-W.npz
0.40264892578125,1.71563720703125,-96,4,batch_00258_protodune-orig-5-0-W.npz
0.0609130859375,1.8482666015625,-88,0,batch_00983_protodune-orig-0-5-W.npz
0.05059814453125,1.056396484375,-86,0,batch_00193_protodune-orig-0-5-W.npz
0.0234375,0.21405029296875,0,13,batch_00896_protodune-orig-1-2-W.npz
0.14434814453125,2.50372314453125,-96,0,batch_00983_protodune-orig-4-5-W.npz
0.28125,0.28125,0,1,batch_00053_protodune-orig-3-5-W.npz
0.10101318359375,2.33636474609375,-171,0,batch_00955_protodune-orig-3-1-W.npz
0.028564453125,0.028564453125,-1,0,batch_00615_protodune-orig-1-1-W.npz
0.26202392578125,1.505859375,-126,1,batch_00831_protodune-orig-4-3-W.npz
0.21514892578125,5.2706298828125,-149,0,batch_00921_protodune-orig-3-0-W.npz
0.0811767578125,1.5006103515625,-91,0,batch_00177_protodune-orig-6-4-W.npz
0.50531005859375,1.933837890625,-171,3,batch_00809_protodune-orig-3-3-W.npz
0.436767578125,4.237060546875,-400,7,batch_00008_protodune-orig-0-0-W.npz
0.4654541015625,0.4654541015625,0,1,batch_00162_protodune-orig-6-5-W.npz
0.02178955078125,0.37103271484375,-188,11,batch_00601_protodune-orig-9-3-W.npz
0.3233642578125,5.798095703125,-125,0,batch_00558_protodune-orig-5-4-W.npz
0.01934814453125,0.70489501953125,-99,0,batch_00421_protodune-orig-8-0-W.npz
0.17919921875,0.17919921875,0,1,batch_00091_protodune-orig-4-3-W.npz
0.171875,0.171875,0,1,batch_00863_protodune-orig-8-3-W.npz
0.2659912109375,6.15185546875,-86,0,batch_00333_protodune-orig-3-3-W.npz
0.021484375,0.73834228515625,-103,0,batch_00223_protodune-orig-6-1-W.npz
0.07061767578125,1.24737548828125,-151,0,batch_00158_protodune-orig-6-0-W.npz
1.0,1.0,1,1,batch_00588_protodune-orig-3-5-W.npz
0.17974853515625,2.84637451171875,-108,0,batch_00593_protodune-orig-3-0-W.npz
0.02520751953125,1.384521484375,-170,14,batch_00730_protodune-orig-5-0-W.npz
0.4534912109375,2.8065185546875,-226,1,batch_00933_protodune-orig-8-4-W.npz
0.37030029296875,1.90325927734375,-144,3,batch_00765_protodune-orig-8-4-W.npz
0.40924072265625,7.364990234375,-111,0,batch_00535_protodune-orig-7-5-W.npz
0.18560791015625,2.28558349609375,-375,18,batch_00264_protodune-orig-0-4-W.npz
0.35369873046875,3.09893798828125,-259,2,batch_00841_protodune-orig-4-1-W.npz
0.1171875,0.9444580078125,0,12,batch_00145_protodune-orig-6-2-W.npz
0.8359375,1.1968994140625,0,2,batch_00217_protodune-orig-3-3-W.npz
0.1146240234375,1.18524169921875,-96,1,batch_00596_protodune-orig-4-0-W.npz
0.3873291015625,0.3873291015625,0,1,batch_00155_protodune-orig-1-3-W.npz
0.51934814453125,0.51934814453125,0,1,batch_00383_protodune-orig-1-3-W.npz
0.02740478515625,1.32611083984375,-164,12,batch_00411_protodune-orig-2-3-W.npz
0.3756103515625,6.79669189453125,-134,0,batch_00835_protodune-orig-3-4-W.npz
0.6578369140625,1.79498291015625,-109,2,batch_00120_protodune-orig-0-4-W.npz
0.049560546875,1.80572509765625,-117,0,batch_00366_protodune-orig-0-0-W.npz
0.2489013671875,2.56939697265625,-133,1,batch_00698_protodune-orig-3-1-W.npz
0.109375,0.16571044921875,0,2,batch_00687_protodune-orig-5-4-W.npz
0.044677734375,1.00079345703125,-108,1,batch_00536_protodune-orig-2-2-W.npz
0.16351318359375,3.264404296875,-136,0,batch_00637_protodune-orig-8-2-W.npz
0.11895751953125,3.60430908203125,-163,0,batch_00058_protodune-orig-1-5-W.npz
0.375,0.375,0,1,batch_00960_protodune-orig-2-2-W.npz
0.1004638671875,1.09033203125,-165,0,batch_00843_protodune-orig-7-2-W.npz
0.07086181640625,2.50469970703125,-110,0,batch_00946_protodune-orig-1-5-W.npz
0.12945556640625,1.5189208984375,-180,6,batch_00730_protodune-orig-1-4-W.npz
0.09039306640625,2.8648681640625,-170,0,batch_00360_protodune-orig-6-3-W.npz
0.040771484375,0.2071533203125,-152,0,batch_00442_protodune-orig-4-0-W.npz
0.0888671875,1.876708984375,-151,0,batch_00379_protodune-orig-4-5-W.npz
0.41070556640625,0.41070556640625,0,1,batch_00975_protodune-orig-5-5-W.npz
0.3485107421875,5.76025390625,-123,0,batch_00760_protodune-orig-4-5-W.npz
0.06396484375,1.22003173828125,-168,0,batch_00232_protodune-orig-5-2-W.npz
0.4256591796875,8.8726806640625,-126,0,batch_00567_protodune-orig-9-2-W.npz
0.16265869140625,0.16265869140625,0,1,batch_00582_protodune-orig-2-1-W.npz
0.08441162109375,2.1365966796875,-148,0,batch_00691_protodune-orig-3-1-W.npz
0.6884765625,2.80133056640625,-155,2,batch_00892_protodune-orig-6-3-W.npz
0.2049560546875,3.455078125,-209,1,batch_00181_protodune-orig-5-3-W.npz
0.1484375,2.1251220703125,0,17,batch_00409_protodune-orig-2-2-W.npz
0.08795166015625,1.89251708984375,-133,0,batch_00125_protodune-orig-1-2-W.npz
0.24127197265625,1.70697021484375,-131,2,batch_00017_protodune-orig-7-3-W.npz
0.042236328125,0.152587890625,-166,0,batch_00052_protodune-orig-0-4-W.npz
0.4244384765625,3.35400390625,-181,8,batch_00664_protodune-orig-6-3-W.npz
0.08782958984375,2.15826416015625,-152,1,batch_00545_protodune-orig-8-2-W.npz
