l0 density,l1 density,min,max,image
0.05731201171875,0.54180908203125,-21,26,batch_00823_protodune-orig-8-4-U.npz
0.0965576171875,1.36041259765625,-40,43,batch_00714_protodune-orig-6-3-U.npz
0.345458984375,4.74346923828125,-43,45,batch_00727_protodune-orig-4-4-U.npz
0.04473876953125,0.491943359375,-27,31,batch_00881_protodune-orig-7-5-U.npz
0.07586669921875,1.05645751953125,-38,46,batch_00769_protodune-orig-4-2-U.npz
0.154541015625,2.448486328125,-49,55,batch_00383_protodune-orig-6-5-U.npz
0.07330322265625,1.25482177734375,-53,61,batch_00601_protodune-orig-7-3-U.npz
0.074951171875,1.019287109375,-36,44,batch_00894_protodune-orig-6-0-U.npz
0.11151123046875,4.16943359375,-175,196,batch_00438_protodune-orig-8-3-U.npz
0.04229736328125,0.3779296875,-18,23,batch_00713_protodune-orig-0-0-U.npz
0.03790283203125,0.24945068359375,-12,15,batch_00268_protodune-orig-8-2-U.npz
0.0438232421875,0.47271728515625,-23,29,batch_00133_protodune-orig-2-2-U.npz
0.1363525390625,2.23016357421875,-87,110,batch_00498_protodune-orig-5-3-U.npz
0.0562744140625,0.53936767578125,-22,27,batch_00433_protodune-orig-3-4-U.npz
0.0848388671875,0.98724365234375,-35,39,batch_00113_protodune-orig-4-5-U.npz
0.051513671875,0.95941162109375,-49,61,batch_00895_protodune-orig-7-2-U.npz
0.01654052734375,0.02972412109375,-2,3,batch_00976_protodune-orig-6-4-U.npz
0.056396484375,0.59423828125,-25,31,batch_00441_protodune-orig-1-0-U.npz
0.05133056640625,0.7078857421875,-34,42,batch_00832_protodune-orig-4-0-U.npz
0.034912109375,0.61553955078125,-48,49,batch_00642_protodune-orig-2-5-U.npz
0.030517578125,0.181884765625,-14,22,batch_00527_protodune-orig-7-2-U.npz
0.0263671875,0.06756591796875,-3,5,batch_00356_protodune-orig-4-2-U.npz
0.1441650390625,2.3541259765625,-52,57,batch_00667_protodune-orig-9-2-U.npz
0.0709228515625,0.97216796875,-36,44,batch_00466_protodune-orig-6-0-U.npz
0.39007568359375,5.661376953125,-46,49,batch_00267_protodune-orig-4-4-U.npz
0.0477294921875,0.67559814453125,-37,43,batch_00890_protodune-orig-1-1-U.npz
0.1580810546875,2.1402587890625,-40,44,batch_00151_protodune-orig-6-4-U.npz
0.0587158203125,0.8466796875,-37,46,batch_00458_protodune-orig-4-5-U.npz
0.0059814453125,0.10516357421875,-27,60,batch_00193_protodune-orig-6-0-U.npz
0.05535888671875,0.62908935546875,-27,34,batch_00626_protodune-orig-5-2-U.npz
0.049560546875,0.4259033203125,-18,23,batch_00721_protodune-orig-3-2-U.npz
0.08441162109375,1.9619140625,-72,73,batch_00524_protodune-orig-3-2-U.npz
0.09014892578125,1.2940673828125,-53,56,batch_00687_protodune-orig-5-5-U.npz
