l0 density,l1 density,min,max,image
0.026611328125,0.04754638671875,-2,3,batch_00781_protodune-orig-3-1-V.npz
0.1243896484375,4.110107421875,-91,99,batch_00167_protodune-orig-4-0-V.npz
0.06842041015625,1.092041015625,-35,39,batch_00076_protodune-orig-0-3-V.npz
0.03076171875,0.12451171875,-7,8,batch_00093_protodune-orig-6-4-V.npz
0.066650390625,0.912109375,-29,33,batch_00189_protodune-orig-2-2-V.npz
0.0760498046875,1.0367431640625,-34,38,batch_00615_protodune-orig-5-3-V.npz
0.03656005859375,0.27276611328125,-13,16,batch_00570_protodune-orig-0-2-V.npz
0.0517578125,0.719482421875,-29,33,batch_00604_protodune-orig-1-4-V.npz
0.02752685546875,0.554443359375,-46,51,batch_00395_protodune-orig-9-1-V.npz
0.0809326171875,0.8387451171875,-29,33,batch_00233_protodune-orig-9-1-V.npz
0.11572265625,1.7886962890625,-49,51,batch_00601_protodune-orig-9-2-V.npz
0.14361572265625,2.92156982421875,-48,53,batch_00180_protodune-orig-8-2-V.npz
0.08837890625,1.66241455078125,-44,48,batch_00910_protodune-orig-4-3-V.npz
0.08245849609375,1.3050537109375,-35,40,batch_00597_protodune-orig-0-0-V.npz
0.06610107421875,1.88177490234375,-72,80,batch_00356_protodune-orig-5-2-V.npz
0.0567626953125,0.79241943359375,-30,34,batch_00188_protodune-orig-7-2-V.npz
0.0260009765625,0.10107421875,-6,8,batch_00415_protodune-orig-5-2-V.npz
0.03985595703125,0.2020263671875,-9,21,batch_00250_protodune-orig-8-0-V.npz
0.03302001953125,0.47412109375,-30,35,batch_00764_protodune-orig-8-0-V.npz
0.07122802734375,1.3583984375,-44,49,batch_00498_protodune-orig-4-5-V.npz
0.03643798828125,0.727294921875,-51,55,batch_00320_protodune-orig-3-0-V.npz
0.03790283203125,0.37786865234375,-19,22,batch_00697_protodune-orig-6-5-V.npz
0.24066162109375,3.83087158203125,-36,40,batch_00455_protodune-orig-5-3-V.npz
0.07391357421875,1.5526123046875,-50,56,batch_00069_protodune-orig-5-3-V.npz
0.05767822265625,0.96630859375,-37,42,batch_00887_protodune-orig-4-3-V.npz
0.02001953125,0.209716796875,-20,24,batch_00415_protodune-orig-0-1-V.npz
0.09161376953125,1.97198486328125,-52,56,batch_00115_protodune-orig-4-1-V.npz
0.14178466796875,3.42584228515625,-61,66,batch_00222_protodune-orig-5-2-V.npz
0.300537109375,6.0118408203125,-88,97,batch_00653_protodune-orig-4-1-V.npz
0.064453125,1.2432861328125,-43,48,batch_00894_protodune-orig-0-1-V.npz
0.0555419921875,0.97528076171875,-39,44,batch_00038_protodune-orig-1-4-V.npz
0.083251953125,1.7626953125,-51,56,batch_00227_protodune-orig-1-2-V.npz
0.03399658203125,0.60107421875,-33,37,batch_00305_protodune-orig-2-5-V.npz
0.0263671875,0.5478515625,-136,52,batch_00063_protodune-orig-8-3-V.npz
0.017578125,0.03692626953125,-3,4,batch_00878_protodune-orig-5-0-V.npz
0.02545166015625,0.39453125,-38,34,batch_00457_protodune-orig-4-2-V.npz
0.01824951171875,0.2689208984375,-34,38,batch_00021_protodune-orig-0-5-V.npz
0.061279296875,0.7882080078125,-27,31,batch_00714_protodune-orig-7-5-V.npz
0.0904541015625,1.592041015625,-52,56,batch_00844_protodune-orig-3-3-V.npz
0.07061767578125,0.71337890625,-30,34,batch_00080_protodune-orig-3-5-V.npz
0.06610107421875,0.751953125,-25,29,batch_00516_protodune-orig-7-0-V.npz
0.024169921875,0.45928955078125,-57,53,batch_00111_protodune-orig-6-3-V.npz
0.05810546875,1.04730224609375,-40,45,batch_00324_protodune-orig-9-5-V.npz
0.0499267578125,0.6490478515625,-27,31,batch_00279_protodune-orig-1-1-V.npz
0.02001953125,0.0257568359375,-1,2,batch_00430_protodune-orig-4-1-V.npz
0.102294921875,1.3077392578125,-28,31,batch_00800_protodune-orig-6-0-V.npz
0.0411376953125,0.49267578125,-23,27,batch_00547_protodune-orig-3-0-V.npz
0.03668212890625,0.1309814453125,-11,12,batch_00168_protodune-orig-5-3-V.npz
0.046142578125,0.9273681640625,-43,49,batch_00604_protodune-orig-3-1-V.npz
0.01641845703125,0.01983642578125,-1,2,batch_00811_protodune-orig-1-5-V.npz
0.10906982421875,1.38787841796875,-32,36,batch_00738_protodune-orig-0-3-V.npz
0.02239990234375,0.41461181640625,-38,44,batch_00469_protodune-orig-7-2-V.npz
0.24658203125,4.86541748046875,-54,65,batch_00181_protodune-orig-5-2-V.npz
0.07293701171875,0.97119140625,-29,32,batch_00949_protodune-orig-8-4-V.npz
0.05548095703125,0.96832275390625,-41,46,batch_00508_protodune-orig-7-5-V.npz
0.03289794921875,0.2801513671875,-15,18,batch_00742_protodune-orig-5-5-V.npz
0.04351806640625,0.378662109375,-16,19,batch_00597_protodune-orig-1-1-V.npz
0.01971435546875,0.0343017578125,-1,3,batch_00040_protodune-orig-1-4-V.npz
0.04425048828125,0.64678955078125,-32,36,batch_00631_protodune-orig-2-2-V.npz
0.072021484375,1.27978515625,-42,46,batch_00197_protodune-orig-0-4-V.npz
0.0474853515625,0.949462890625,-43,49,batch_00667_protodune-orig-2-5-V.npz
0.02459716796875,0.53363037109375,-61,65,batch_00594_protodune-orig-8-1-V.npz
0.0283203125,0.08612060546875,-4,6,batch_00195_protodune-orig-6-3-V.npz
0.14691162109375,4.2991943359375,-139,150,batch_00974_protodune-orig-4-5-V.npz
0.095458984375,1.77288818359375,-43,48,batch_00926_protodune-orig-4-0-V.npz
0.20050048828125,3.361083984375,-38,42,batch_00608_protodune-orig-1-1-V.npz
0.0546875,0.5703125,-22,26,batch_00649_protodune-orig-4-2-V.npz
0.0330810546875,0.17352294921875,-9,11,batch_00231_protodune-orig-5-4-V.npz
0.02313232421875,0.0635986328125,-4,5,batch_00920_protodune-orig-6-2-V.npz
0.01763916015625,0.025390625,-1,2,batch_00576_protodune-orig-8-5-V.npz
0.0899658203125,0.751953125,-25,28,batch_00183_protodune-orig-8-1-V.npz
0.065673828125,0.71783447265625,-37,41,batch_00134_protodune-orig-9-2-V.npz
0.03533935546875,0.430908203125,-34,38,batch_00440_protodune-orig-0-0-V.npz
0.0728759765625,1.700439453125,-56,62,batch_00160_protodune-orig-2-3-V.npz
0.05267333984375,0.69635009765625,-28,31,batch_00069_protodune-orig-7-1-V.npz
0.11041259765625,2.41522216796875,-53,58,batch_00537_protodune-orig-7-3-V.npz
0.064453125,0.9853515625,-34,38,batch_00886_protodune-orig-8-3-V.npz
0.0345458984375,0.54736328125,-35,40,batch_00454_protodune-orig-2-1-V.npz
0.0284423828125,0.07891845703125,-4,6,batch_00947_protodune-orig-7-1-V.npz
0.02728271484375,0.0496826171875,-2,4,batch_00137_protodune-orig-6-2-V.npz
0.05706787109375,0.9034423828125,-38,41,batch_00938_protodune-orig-5-5-V.npz
0.02032470703125,0.03839111328125,-2,4,batch_00606_protodune-orig-1-3-V.npz
0.0142822265625,0.1524658203125,-14,37,batch_00381_protodune-orig-7-0-V.npz
0.0267333984375,0.376708984375,-30,34,batch_00449_protodune-orig-4-0-V.npz
0.06689453125,1.003662109375,-33,37,batch_00161_protodune-orig-8-3-V.npz
0.03765869140625,0.3082275390625,-15,18,batch_00870_protodune-orig-9-1-V.npz
0.054931640625,0.800048828125,-31,35,batch_00344_protodune-orig-6-3-V.npz
0.111328125,2.37945556640625,-72,88,batch_00496_protodune-orig-0-3-V.npz
0.07708740234375,1.052001953125,-30,33,batch_00795_protodune-orig-7-4-V.npz
0.0496826171875,0.7962646484375,-34,39,batch_00355_protodune-orig-0-2-V.npz
0.27117919921875,7.9072265625,-77,84,batch_00443_protodune-orig-3-4-V.npz
0.03564453125,0.2117919921875,-10,12,batch_00877_protodune-orig-4-3-V.npz
