l0 density,l1 density,min,max,image
0.0888671875,0.61236572265625,-24,28,batch_00388_protodune-orig-4-0-V.npz
0.08746337890625,0.1895751953125,-6,9,batch_00854_protodune-orig-9-4-V.npz
0.0885009765625,0.6920166015625,-25,30,batch_00211_protodune-orig-4-5-V.npz
0.0887451171875,0.64617919921875,-25,30,batch_00324_protodune-orig-7-5-V.npz
0.034423828125,0.48162841796875,-33,38,batch_00069_protodune-orig-3-4-V.npz
0.09002685546875,1.6790771484375,-44,51,batch_00367_protodune-orig-1-5-V.npz
0.24310302734375,4.30682373046875,-37,43,batch_00513_protodune-orig-9-5-V.npz
0.1546630859375,2.95721435546875,-43,51,batch_00806_protodune-orig-6-1-V.npz
0.12384033203125,2.3719482421875,-81,84,batch_00217_protodune-orig-5-0-V.npz
0.09136962890625,0.7125244140625,-23,27,batch_00900_protodune-orig-6-3-V.npz
0.0604248046875,0.5191650390625,-28,33,batch_00252_protodune-orig-7-4-V.npz
0.15863037109375,2.55596923828125,-55,65,batch_00705_protodune-orig-4-0-V.npz
0.11077880859375,1.89385986328125,-42,49,batch_00187_protodune-orig-3-4-V.npz
0.0552978515625,0.66534423828125,-51,53,batch_00929_protodune-orig-3-2-V.npz
0.09454345703125,0.96392822265625,-37,44,batch_00395_protodune-orig-2-5-V.npz
0.0845947265625,0.54010009765625,-17,21,batch_00592_protodune-orig-4-3-V.npz
0.08624267578125,0.802978515625,-26,31,batch_00547_protodune-orig-2-4-V.npz
0.2540283203125,8.11920166015625,-71,84,batch_00357_protodune-orig-2-2-V.npz
0.14678955078125,3.3419189453125,-93,108,batch_00654_protodune-orig-8-1-V.npz
0.08740234375,0.359619140625,-13,17,batch_00989_protodune-orig-5-3-V.npz
0.0877685546875,0.25408935546875,-9,11,batch_00438_protodune-orig-4-2-V.npz
0.04425048828125,0.8157958984375,-54,63,batch_00206_protodune-orig-1-1-V.npz
0.2384033203125,4.39910888671875,-39,46,batch_00672_protodune-orig-9-1-V.npz
0.26434326171875,8.43804931640625,-73,86,batch_00888_protodune-orig-1-1-V.npz
0.13067626953125,3.3885498046875,-68,76,batch_00338_protodune-orig-0-3-V.npz
0.11419677734375,1.198486328125,-44,54,batch_00103_protodune-orig-2-5-V.npz
0.0899658203125,0.47222900390625,-17,21,batch_00863_protodune-orig-3-3-V.npz
0.08856201171875,0.480712890625,-17,21,batch_00039_protodune-orig-8-0-V.npz
0.07989501953125,0.6016845703125,-21,25,batch_00806_protodune-orig-8-2-V.npz
0.14984130859375,1.27679443359375,-71,83,batch_00121_protodune-orig-9-5-V.npz
0.1163330078125,3.19647216796875,-87,99,batch_00728_protodune-orig-3-2-V.npz
0.17822265625,1.1099853515625,-25,29,batch_00133_protodune-orig-0-3-V.npz
0.10125732421875,1.49761962890625,-38,45,batch_00473_protodune-orig-9-2-V.npz
0.13592529296875,1.63714599609375,-74,82,batch_00255_protodune-orig-3-3-V.npz
0.11199951171875,0.314453125,-10,13,batch_00243_protodune-orig-9-3-V.npz
0.07318115234375,1.41650390625,-42,50,batch_00069_protodune-orig-1-4-V.npz
0.12933349609375,3.73089599609375,-79,91,batch_00952_protodune-orig-4-1-V.npz
0.1285400390625,1.865478515625,-58,73,batch_00431_protodune-orig-1-1-V.npz
0.09173583984375,0.67938232421875,-26,33,batch_00199_protodune-orig-0-1-V.npz
0.05059814453125,0.09442138671875,-3,5,batch_00304_protodune-orig-3-0-V.npz
0.121826171875,3.03521728515625,-60,71,batch_00188_protodune-orig-2-4-V.npz
0.18865966796875,1.8634033203125,-39,46,batch_00180_protodune-orig-2-4-V.npz
0.1043701171875,1.73809814453125,-49,57,batch_00141_protodune-orig-7-5-V.npz
0.0909423828125,0.72003173828125,-26,31,batch_00588_protodune-orig-7-4-V.npz
0.06939697265625,0.8931884765625,-35,41,batch_00816_protodune-orig-4-1-V.npz
0.0382080078125,0.74456787109375,-45,53,batch_00815_protodune-orig-2-0-V.npz
0.08502197265625,0.2332763671875,-8,10,batch_00917_protodune-orig-4-3-V.npz
0.17626953125,0.88983154296875,-21,26,batch_00874_protodune-orig-4-4-V.npz
0.050048828125,0.0823974609375,-2,4,batch_00891_protodune-orig-6-1-V.npz
0.08551025390625,0.472412109375,-17,20,batch_00567_protodune-orig-1-0-V.npz
0.10479736328125,1.86920166015625,-68,79,batch_00481_protodune-orig-3-1-V.npz
0.10565185546875,1.68096923828125,-66,76,batch_00439_protodune-orig-5-0-V.npz
0.0888671875,1.08648681640625,-32,38,batch_00243_protodune-orig-4-1-V.npz
0.06256103515625,1.4169921875,-63,72,batch_00004_protodune-orig-7-4-V.npz
0.10382080078125,0.208251953125,-6,7,batch_00117_protodune-orig-3-0-V.npz
0.0927734375,1.1829833984375,-36,42,batch_00672_protodune-orig-8-3-V.npz
0.0931396484375,0.794921875,-31,37,batch_01000_protodune-orig-3-2-V.npz
0.16314697265625,6.54498291015625,-116,133,batch_00730_protodune-orig-7-5-V.npz
0.08837890625,0.4368896484375,-18,20,batch_00352_protodune-orig-0-0-V.npz
0.0904541015625,0.39508056640625,-15,18,batch_00704_protodune-orig-6-1-V.npz
0.09283447265625,0.9332275390625,-26,31,batch_00860_protodune-orig-5-0-V.npz
