l0 density,l1 density,min,max,image
0.25579833984375,1.28936767578125,-94,2,batch_00114_protodune-orig-9-0-W.npz
0.29119873046875,1.73291015625,-136,4,batch_00692_protodune-orig-5-0-W.npz
0.066650390625,1.67523193359375,-145,14,batch_00902_protodune-orig-0-1-W.npz
0.0709228515625,0.0709228515625,0,1,batch_00971_protodune-orig-9-3-W.npz
0.1038818359375,1.66790771484375,-154,4,batch_00267_protodune-orig-8-5-W.npz
0.510986328125,3.09771728515625,-99,0,batch_00643_protodune-orig-5-1-W.npz
0.523193359375,1.8157958984375,-134,3,batch_00510_protodune-orig-1-3-W.npz
0.2386474609375,0.2938232421875,-78,0,batch_00234_protodune-orig-8-2-W.npz
0.34283447265625,0.34283447265625,0,1,batch_00456_protodune-orig-8-1-W.npz
0.1785888671875,0.1785888671875,0,1,batch_00295_protodune-orig-9-5-W.npz
0.119873046875,0.119873046875,0,1,batch_00474_protodune-orig-4-5-W.npz
0.216064453125,2.7413330078125,-312,8,batch_00961_protodune-orig-9-5-W.npz
0.33251953125,1.54791259765625,-91,2,batch_00382_protodune-orig-2-4-W.npz
0.3658447265625,1.804443359375,-98,5,batch_00849_protodune-orig-0-5-W.npz
1.0,1.00360107421875,-17,4,batch_00365_protodune-orig-7-3-W.npz
0.08233642578125,1.70391845703125,-94,1,batch_00715_protodune-orig-3-5-W.npz
0.0994873046875,1.626220703125,-174,5,batch_00907_protodune-orig-1-2-W.npz
0.171875,0.50445556640625,0,5,batch_00146_protodune-orig-5-2-W.npz
0.22509765625,0.22509765625,0,1,batch_00306_protodune-orig-4-3-W.npz
0.18304443359375,1.7724609375,-114,8,batch_00578_protodune-orig-5-4-W.npz
0.12603759765625,0.208251953125,-77,4,batch_00568_protodune-orig-8-3-W.npz
0.53216552734375,0.53216552734375,0,1,batch_00939_protodune-orig-8-4-W.npz
0.15216064453125,1.53973388671875,-181,7,batch_00843_protodune-orig-3-0-W.npz
0.7813720703125,3.9146728515625,-112,3,batch_00049_protodune-orig-2-4-W.npz
0.3575439453125,3.67169189453125,-144,1,batch_00294_protodune-orig-2-1-W.npz
0.0718994140625,1.416748046875,-91,2,batch_00783_protodune-orig-6-1-W.npz
0.0562744140625,0.97711181640625,-135,2,batch_00903_protodune-orig-8-5-W.npz
0.03125,1.4432373046875,-131,30,batch_00815_protodune-orig-4-1-W.npz
0.26116943359375,0.5257568359375,0,3,batch_00801_protodune-orig-5-4-W.npz
0.30401611328125,1.47882080078125,-98,3,batch_00783_protodune-orig-1-1-W.npz
0.0625,1.62969970703125,-127,16,batch_00846_protodune-orig-8-4-W.npz
0.11065673828125,1.74542236328125,-167,5,batch_00060_protodune-orig-8-5-W.npz
0.0546875,0.0546875,0,1,batch_00016_protodune-orig-2-0-W.npz
0.00677490234375,0.00677490234375,0,1,batch_00711_protodune-orig-7-5-W.npz
0.20587158203125,1.1201171875,-162,2,batch_00289_protodune-orig-8-5-W.npz
0.03778076171875,0.3885498046875,-192,5,batch_00130_protodune-orig-5-5-W.npz
0.236083984375,2.9044189453125,-85,0,batch_00791_protodune-orig-8-5-W.npz
0.0411376953125,0.0411376953125,0,1,batch_00023_protodune-orig-8-2-W.npz
0.1072998046875,2.375732421875,-254,7,batch_00971_protodune-orig-2-0-W.npz
0.390625,0.701416015625,0,2,batch_00109_protodune-orig-4-0-W.npz
0.0113525390625,0.46038818359375,-101,0,batch_00601_protodune-orig-6-1-W.npz
0.015625,0.02880859375,0,2,batch_00431_protodune-orig-4-2-W.npz
0.1585693359375,0.2542724609375,0,2,batch_00692_protodune-orig-0-3-W.npz
0.327880859375,0.8970947265625,-134,4,batch_00545_protodune-orig-1-3-W.npz
0.25,0.25,0,1,batch_00794_protodune-orig-8-3-W.npz
0.03106689453125,0.82586669921875,-107,1,batch_00234_protodune-orig-0-2-W.npz
0.33978271484375,0.33978271484375,-1,0,batch_00722_protodune-orig-1-0-W.npz
0.159423828125,0.159423828125,0,1,batch_00434_protodune-orig-9-0-W.npz
0.11822509765625,1.69195556640625,-143,5,batch_00012_protodune-orig-1-1-W.npz
0.070068359375,1.78955078125,-232,6,batch_00743_protodune-orig-9-4-W.npz
0.4375,0.4375,0,1,batch_00323_protodune-orig-2-3-W.npz
0.390380859375,3.99908447265625,-140,1,batch_00662_protodune-orig-3-2-W.npz
0.06793212890625,1.39654541015625,-107,2,batch_00207_protodune-orig-9-3-W.npz
0.28448486328125,2.57342529296875,-98,1,batch_00050_protodune-orig-9-3-W.npz
0.09197998046875,2.4505615234375,-82,1,batch_00056_protodune-orig-2-2-W.npz
0.1710205078125,0.1710205078125,-1,0,batch_00188_protodune-orig-7-3-W.npz
1.0,1.0,1,1,batch_00573_protodune-orig-3-3-W.npz
0.14862060546875,1.55145263671875,-113,2,batch_00832_protodune-orig-6-0-W.npz
0.311767578125,4.44598388671875,-416,1,batch_00735_protodune-orig-2-1-W.npz
0.21826171875,1.84112548828125,-191,5,batch_00852_protodune-orig-4-3-W.npz
0.384521484375,0.43878173828125,-61,0,batch_00715_protodune-orig-0-2-W.npz
0.0355224609375,0.0355224609375,0,1,batch_00484_protodune-orig-9-4-W.npz
0.0457763671875,0.394287109375,-189,8,batch_00751_protodune-orig-9-1-W.npz
0.2578125,0.4639892578125,0,3,batch_00988_protodune-orig-9-0-W.npz
0.10504150390625,1.43377685546875,-95,2,batch_00834_protodune-orig-5-5-W.npz
0.2281494140625,0.2281494140625,0,1,batch_00248_protodune-orig-9-0-W.npz
1.0,1.099609375,1,2,batch_00409_protodune-orig-9-5-W.npz
0.0234375,0.0234375,0,1,batch_00507_protodune-orig-8-1-W.npz
0.2099609375,1.44671630859375,-127,4,batch_00823_protodune-orig-5-3-W.npz
0.9453125,0.9453125,0,1,batch_00775_protodune-orig-9-2-W.npz
0.4285888671875,0.6593017578125,0,3,batch_00432_protodune-orig-8-4-W.npz
0.31719970703125,3.51055908203125,-129,1,batch_00674_protodune-orig-2-2-W.npz
0.06280517578125,0.851806640625,-111,2,batch_00785_protodune-orig-1-4-W.npz
0.01361083984375,0.68023681640625,-130,0,batch_00087_protodune-orig-6-4-W.npz
0.52117919921875,1.82708740234375,-94,4,batch_00358_protodune-orig-3-1-W.npz
0.3499755859375,1.71405029296875,-168,5,batch_00724_protodune-orig-6-3-W.npz
0.53125,0.53125,0,1,batch_00851_protodune-orig-2-3-W.npz
0.220703125,1.9840087890625,-92,1,batch_00019_protodune-orig-1-5-W.npz
0.0146484375,0.44036865234375,-98,1,batch_00849_protodune-orig-8-2-W.npz
0.1175537109375,1.65771484375,-124,3,batch_00283_protodune-orig-9-3-W.npz
0.7421875,5.200439453125,-127,0,batch_00109_protodune-orig-4-4-W.npz
0.58734130859375,0.58734130859375,0,1,batch_00824_protodune-orig-5-5-W.npz
0.1654052734375,2.40667724609375,-185,4,batch_00929_protodune-orig-4-1-W.npz
1.0,1.0,1,1,batch_00462_protodune-orig-3-1-W.npz
0.203125,2.4078369140625,-228,7,batch_00005_protodune-orig-3-2-W.npz
0.3203125,0.324951171875,0,2,batch_00228_protodune-orig-0-2-W.npz
0.05706787109375,0.05706787109375,0,1,batch_00800_protodune-orig-7-1-W.npz
0.8592529296875,3.740478515625,-123,3,batch_00152_protodune-orig-9-3-W.npz
0.53277587890625,4.03643798828125,-168,4,batch_00833_protodune-orig-5-2-W.npz
0.1513671875,1.639892578125,-165,5,batch_00565_protodune-orig-7-0-W.npz
0.35186767578125,1.68829345703125,-121,4,batch_00209_protodune-orig-9-5-W.npz
0.20452880859375,1.63824462890625,-183,6,batch_00977_protodune-orig-1-0-W.npz
0.105224609375,1.706787109375,-172,5,batch_00366_protodune-orig-4-0-W.npz
0.04840087890625,1.144775390625,-159,5,batch_00452_protodune-orig-5-0-W.npz
0.119140625,1.91156005859375,-151,4,batch_00633_protodune-orig-0-3-W.npz
0.18304443359375,2.3172607421875,-213,6,batch_00467_protodune-orig-1-1-W.npz
0.5234375,0.5234375,0,1,batch_00535_protodune-orig-7-3-W.npz
0.28961181640625,2.4996337890625,-167,3,batch_00308_protodune-orig-3-3-W.npz
0.61602783203125,1.93499755859375,-156,4,batch_00257_protodune-orig-9-3-W.npz
0.072998046875,1.3905029296875,-130,3,batch_00254_protodune-orig-3-5-W.npz
0.2576904296875,6.8321533203125,-175,0,batch_00101_protodune-orig-3-0-W.npz
0.51385498046875,5.4056396484375,-142,0,batch_00678_protodune-orig-5-0-W.npz
0.17242431640625,1.75543212890625,-225,2,batch_00514_protodune-orig-8-0-W.npz
0.2728271484375,0.2728271484375,0,1,batch_00550_protodune-orig-2-3-W.npz
0.0938720703125,1.5322265625,-152,4,batch_00139_protodune-orig-5-0-W.npz
0.18914794921875,4.6097412109375,-104,0,batch_00996_protodune-orig-1-3-W.npz
0.6268310546875,0.6268310546875,0,1,batch_00914_protodune-orig-7-0-W.npz
0.27789306640625,10.6343994140625,-181,0,batch_00796_protodune-orig-6-2-W.npz
0.3231201171875,0.3231201171875,0,1,batch_00708_protodune-orig-0-4-W.npz
0.17242431640625,1.68475341796875,-92,1,batch_00595_protodune-orig-5-0-W.npz
0.2109375,0.2109375,0,1,batch_00204_protodune-orig-6-2-W.npz
0.28118896484375,2.7784423828125,-116,1,batch_00192_protodune-orig-2-3-W.npz
0.13482666015625,1.51226806640625,-174,7,batch_00943_protodune-orig-7-3-W.npz
0.2109375,0.68804931640625,0,6,batch_00968_protodune-orig-1-1-W.npz
0.23663330078125,0.90338134765625,-100,0,batch_00086_protodune-orig-6-1-W.npz
0.0546875,0.0546875,0,1,batch_00587_protodune-orig-6-2-W.npz
0.7626953125,2.94000244140625,-134,3,batch_00767_protodune-orig-6-1-W.npz
0.47540283203125,4.70782470703125,-80,0,batch_00679_protodune-orig-5-0-W.npz
0.15252685546875,2.979736328125,-106,0,batch_00464_protodune-orig-9-5-W.npz
0.173828125,2.1436767578125,-134,2,batch_00909_protodune-orig-0-4-W.npz
0.07110595703125,1.3409423828125,-158,4,batch_00370_protodune-orig-1-1-W.npz
0.41326904296875,3.8580322265625,-125,0,batch_00252_protodune-orig-1-3-W.npz
0.53582763671875,3.5211181640625,-275,7,batch_00219_protodune-orig-7-3-W.npz
1.0,2.526611328125,-435,5,batch_00434_protodune-orig-1-3-W.npz
0.882568359375,2.09600830078125,-121,3,batch_00479_protodune-orig-2-0-W.npz
0.1591796875,0.16009521484375,-5,0,batch_00231_protodune-orig-7-2-W.npz
0.13507080078125,1.81622314453125,-106,2,batch_00920_protodune-orig-0-2-W.npz
0.1761474609375,1.84393310546875,-132,4,batch_00348_protodune-orig-8-0-W.npz
0.0455322265625,1.430908203125,-126,10,batch_00182_protodune-orig-2-5-W.npz
0.11077880859375,1.8265380859375,-174,5,batch_00368_protodune-orig-9-1-W.npz
0.0455322265625,0.47149658203125,-131,0,batch_00247_protodune-orig-2-3-W.npz
0.61260986328125,3.1573486328125,-107,0,batch_00918_protodune-orig-7-5-W.npz
1.0,1.0,1,1,batch_00324_protodune-orig-2-1-W.npz
0.0767822265625,1.99127197265625,-81,0,batch_00179_protodune-orig-8-0-W.npz
0.2938232421875,5.59320068359375,-125,0,batch_00333_protodune-orig-7-1-W.npz
0.17938232421875,1.70220947265625,-172,4,batch_00504_protodune-orig-3-0-W.npz
0.15093994140625,0.15093994140625,-1,1,batch_00010_protodune-orig-6-0-W.npz
0.1007080078125,1.49560546875,-192,5,batch_00255_protodune-orig-6-0-W.npz
0.392822265625,1.50640869140625,-101,2,batch_00977_protodune-orig-2-2-W.npz
0.00994873046875,0.25543212890625,-85,1,batch_00016_protodune-orig-2-1-W.npz
0.0234375,0.14605712890625,-1,12,batch_00781_protodune-orig-7-4-W.npz
0.06182861328125,0.06182861328125,0,1,batch_00648_protodune-orig-0-3-W.npz
0.05810546875,1.30023193359375,-156,4,batch_00936_protodune-orig-5-1-W.npz
0.1400146484375,1.71771240234375,-128,9,batch_00156_protodune-orig-5-4-W.npz
0.65106201171875,2.08074951171875,-120,4,batch_00791_protodune-orig-3-3-W.npz
0.08929443359375,1.987548828125,-82,0,batch_00927_protodune-orig-6-2-W.npz
0.01904296875,0.5938720703125,-132,1,batch_00522_protodune-orig-7-3-W.npz
0.0924072265625,1.98028564453125,-183,4,batch_00977_protodune-orig-9-2-W.npz
0.28594970703125,2.78277587890625,-98,0,batch_00908_protodune-orig-6-1-W.npz
0.26165771484375,5.8448486328125,-559,14,batch_00217_protodune-orig-7-3-W.npz
0.184326171875,3.38458251953125,-321,9,batch_00437_protodune-orig-4-3-W.npz
0.22943115234375,0.22943115234375,0,1,batch_00206_protodune-orig-2-5-W.npz
0.0693359375,1.67437744140625,-119,2,batch_00891_protodune-orig-4-0-W.npz
0.04095458984375,0.6884765625,-117,3,batch_00201_protodune-orig-1-5-W.npz
0.0936279296875,1.6260986328125,-109,15,batch_00307_protodune-orig-2-2-W.npz
0.48150634765625,7.6787109375,-389,10,batch_00716_protodune-orig-3-4-W.npz
0.09002685546875,1.8525390625,-151,2,batch_00833_protodune-orig-1-3-W.npz
0.0390625,0.0390625,0,1,batch_00546_protodune-orig-3-0-W.npz
0.32257080078125,0.32257080078125,0,1,batch_00264_protodune-orig-7-3-W.npz
0.053955078125,1.72906494140625,-180,35,batch_00473_protodune-orig-6-5-W.npz
0.890625,1.258544921875,0,2,batch_00875_protodune-orig-8-5-W.npz
0.0592041015625,1.94427490234375,-106,0,batch_00093_protodune-orig-4-1-W.npz
0.533935546875,2.06610107421875,-148,4,batch_00611_protodune-orig-6-5-W.npz
0.05426025390625,1.06341552734375,-88,1,batch_00577_protodune-orig-8-5-W.npz
0.6953125,2.37457275390625,-190,4,batch_00801_protodune-orig-2-3-W.npz
0.234619140625,2.888427734375,-165,3,batch_00876_protodune-orig-5-4-W.npz
0.5234375,0.5234375,0,1,batch_00690_protodune-orig-8-0-W.npz
0.164794921875,1.90350341796875,-120,3,batch_00172_protodune-orig-3-2-W.npz
0.16748046875,2.8475341796875,-122,0,batch_00515_protodune-orig-1-4-W.npz
0.09002685546875,1.44287109375,-93,1,batch_00763_protodune-orig-3-2-W.npz
0.3140869140625,1.74212646484375,-104,6,batch_00973_protodune-orig-9-3-W.npz
0.4808349609375,4.68792724609375,-205,2,batch_00147_protodune-orig-4-2-W.npz
0.0650634765625,0.0650634765625,0,1,batch_00371_protodune-orig-5-3-W.npz
0.41064453125,1.65692138671875,-149,4,batch_00191_protodune-orig-9-5-W.npz
0.01416015625,0.4873046875,-88,0,batch_00790_protodune-orig-6-4-W.npz
0.47314453125,1.73358154296875,-105,4,batch_00445_protodune-orig-5-0-W.npz
0.0972900390625,2.80682373046875,-150,2,batch_00797_protodune-orig-7-2-W.npz
0.36346435546875,2.74017333984375,-111,0,batch_00468_protodune-orig-5-1-W.npz
0.12103271484375,1.2354736328125,-100,2,batch_00877_protodune-orig-1-2-W.npz
0.34417724609375,2.14410400390625,-128,0,batch_00996_protodune-orig-2-3-W.npz
0.015625,0.015625,0,1,batch_00933_protodune-orig-2-1-W.npz
0.16522216796875,1.145751953125,-144,3,batch_00163_protodune-orig-1-5-W.npz
0.78564453125,0.78564453125,0,1,batch_00696_protodune-orig-9-4-W.npz
0.023681640625,0.56707763671875,-110,3,batch_00283_protodune-orig-3-2-W.npz
0.02984619140625,1.4847412109375,-269,0,batch_00292_protodune-orig-3-1-W.npz
0.31365966796875,1.541259765625,-133,3,batch_00990_protodune-orig-6-5-W.npz
0.5823974609375,3.0294189453125,-117,3,batch_00323_protodune-orig-6-0-W.npz
0.48876953125,1.624267578125,-102,5,batch_00627_protodune-orig-6-1-W.npz
0.096435546875,1.560791015625,-137,3,batch_00094_protodune-orig-6-3-W.npz
0.16253662109375,0.46282958984375,0,4,batch_00821_protodune-orig-3-4-W.npz
0.178466796875,1.39642333984375,-173,2,batch_00329_protodune-orig-6-2-W.npz
0.140625,0.28125,0,2,batch_00214_protodune-orig-6-0-W.npz
0.24658203125,4.51129150390625,-114,0,batch_00822_protodune-orig-4-3-W.npz
0.15093994140625,2.07550048828125,-180,5,batch_00814_protodune-orig-1-5-W.npz
0.13482666015625,4.63037109375,-158,0,batch_00671_protodune-orig-9-5-W.npz
0.13763427734375,0.13763427734375,0,1,batch_00755_protodune-orig-3-0-W.npz
0.06646728515625,1.5257568359375,-103,14,batch_00518_protodune-orig-6-4-W.npz
0.33880615234375,3.3248291015625,-112,2,batch_00795_protodune-orig-9-3-W.npz
0.5234375,1.635498046875,0,4,batch_00506_protodune-orig-7-5-W.npz
0.301025390625,18.8831787109375,-900,41,batch_00750_protodune-orig-2-3-W.npz
0.140625,0.65924072265625,0,6,batch_00033_protodune-orig-1-1-W.npz
0.3131103515625,0.31561279296875,-7,0,batch_00073_protodune-orig-8-3-W.npz
0.0452880859375,0.0452880859375,0,1,batch_00330_protodune-orig-9-2-W.npz
0.51495361328125,2.2149658203125,-150,3,batch_00310_protodune-orig-6-2-W.npz
0.13983154296875,1.3670654296875,-215,5,batch_00988_protodune-orig-6-1-W.npz
0.06610107421875,1.49481201171875,-112,2,batch_00060_protodune-orig-3-1-W.npz
0.34869384765625,4.16632080078125,-81,0,batch_00101_protodune-orig-3-4-W.npz
0.16619873046875,0.16619873046875,0,1,batch_00976_protodune-orig-4-5-W.npz
0.4332275390625,1.77777099609375,-162,4,batch_00255_protodune-orig-8-3-W.npz
0.234375,0.54595947265625,0,3,batch_00040_protodune-orig-1-3-W.npz
0.0728759765625,1.18560791015625,-108,4,batch_00089_protodune-orig-4-0-W.npz
0.11932373046875,2.6663818359375,-115,0,batch_00495_protodune-orig-9-5-W.npz
0.1065673828125,0.1065673828125,0,1,batch_00449_protodune-orig-0-4-W.npz
0.25714111328125,2.36572265625,-88,0,batch_00413_protodune-orig-7-3-W.npz
0.09405517578125,1.53009033203125,-148,4,batch_00391_protodune-orig-7-4-W.npz
0.02685546875,0.74725341796875,-84,0,batch_00798_protodune-orig-5-4-W.npz
0.737060546875,0.737060546875,0,1,batch_00594_protodune-orig-3-5-W.npz
0.25030517578125,1.95733642578125,-164,4,batch_00393_protodune-orig-6-1-W.npz
0.11871337890625,1.6805419921875,-120,2,batch_00077_protodune-orig-6-2-W.npz
0.19140625,1.79229736328125,-93,1,batch_00145_protodune-orig-7-0-W.npz
0.0484619140625,1.86956787109375,-121,0,batch_00826_protodune-orig-1-4-W.npz
0.386962890625,3.7581787109375,-130,1,batch_00376_protodune-orig-9-1-W.npz
0.146240234375,1.86199951171875,-100,1,batch_00946_protodune-orig-8-0-W.npz
0.4659423828125,6.87884521484375,-89,0,batch_00162_protodune-orig-7-4-W.npz
0.05548095703125,1.21942138671875,-163,4,batch_00296_protodune-orig-4-4-W.npz
0.0361328125,0.7684326171875,-96,1,batch_00766_protodune-orig-6-2-W.npz
0.87481689453125,1.03302001953125,-123,2,batch_00519_protodune-orig-7-0-W.npz
0.0933837890625,1.46710205078125,-145,4,batch_00325_protodune-orig-4-0-W.npz
0.2633056640625,0.2633056640625,0,1,batch_00106_protodune-orig-6-4-W.npz
0.1226806640625,1.824951171875,-136,11,batch_00959_protodune-orig-0-1-W.npz
0.37579345703125,2.556396484375,-202,5,batch_00973_protodune-orig-1-1-W.npz
0.09722900390625,1.60009765625,-166,4,batch_00096_protodune-orig-6-1-W.npz
0.29364013671875,4.1334228515625,-195,6,batch_00998_protodune-orig-2-0-W.npz
0.53759765625,5.6353759765625,-80,0,batch_00885_protodune-orig-4-2-W.npz
0.14056396484375,0.63232421875,-191,5,batch_00169_protodune-orig-3-1-W.npz
0.15625,0.15625,0,1,batch_00100_protodune-orig-6-1-W.npz
0.08184814453125,1.824951171875,-89,1,batch_00007_protodune-orig-8-3-W.npz
0.19171142578125,2.6898193359375,-156,2,batch_00548_protodune-orig-6-2-W.npz
0.709228515625,8.076904296875,-218,1,batch_00174_protodune-orig-0-2-W.npz
0.705078125,8.0777587890625,-108,0,batch_00864_protodune-orig-9-4-W.npz
0.0152587890625,0.0152587890625,0,1,batch_00066_protodune-orig-4-2-W.npz
0.31341552734375,0.31341552734375,0,1,batch_00328_protodune-orig-8-5-W.npz
0.37744140625,3.16119384765625,-93,0,batch_00102_protodune-orig-2-5-W.npz
