l0 density,l1 density,min,max,image
0.1138916015625,0.5797119140625,-93,95,batch_00143_protodune-orig-4-2-U.npz
0.0958251953125,0.86737060546875,-29,39,batch_00658_protodune-orig-5-1-U.npz
0.15057373046875,1.505859375,-35,47,batch_00091_protodune-orig-1-5-U.npz
0.0521240234375,0.186767578125,-11,25,batch_00737_protodune-orig-5-0-U.npz
0.10595703125,0.5909423828125,-21,28,batch_00314_protodune-orig-9-1-U.npz
0.14385986328125,1.52008056640625,-43,53,batch_00398_protodune-orig-5-3-U.npz
0.39935302734375,4.6236572265625,-106,126,batch_00422_protodune-orig-2-1-U.npz
0.26763916015625,3.9248046875,-53,64,batch_00190_protodune-orig-0-4-U.npz
0.10943603515625,0.67901611328125,-23,30,batch_00019_protodune-orig-5-1-U.npz
0.140380859375,0.446044921875,-14,17,batch_00112_protodune-orig-6-0-U.npz
0.12347412109375,0.90301513671875,-23,32,batch_00925_protodune-orig-0-3-U.npz
0.0965576171875,0.7591552734375,-29,39,batch_00418_protodune-orig-6-0-U.npz
0.1153564453125,0.80987548828125,-27,35,batch_00192_protodune-orig-1-5-U.npz
0.28851318359375,0.42083740234375,-3,1,batch_00066_protodune-orig-9-2-U.npz
0.0787353515625,0.55853271484375,-23,32,batch_00230_protodune-orig-7-4-U.npz
0.103515625,2.07452392578125,-56,61,batch_00728_protodune-orig-1-5-U.npz
0.12646484375,0.19390869140625,-1,26,batch_00529_protodune-orig-5-4-U.npz
0.4564208984375,2.7164306640625,-68,83,batch_00906_protodune-orig-5-5-U.npz
0.30548095703125,4.24237060546875,-61,80,batch_00175_protodune-orig-5-3-U.npz
0.13201904296875,1.6982421875,-61,79,batch_00821_protodune-orig-4-2-U.npz
0.0987548828125,0.62261962890625,-22,31,batch_00763_protodune-orig-4-4-U.npz
0.1158447265625,0.9078369140625,-30,37,batch_00314_protodune-orig-7-3-U.npz
0.1175537109375,0.77960205078125,-28,37,batch_00694_protodune-orig-5-0-U.npz
0.109619140625,0.4959716796875,-10,13,batch_00897_protodune-orig-4-3-U.npz
0.12744140625,1.10955810546875,-34,45,batch_00802_protodune-orig-7-1-U.npz
0.12750244140625,1.08514404296875,-33,43,batch_00918_protodune-orig-4-1-U.npz
0.3013916015625,2.322265625,-28,37,batch_00015_protodune-orig-7-2-U.npz
0.240966796875,1.6910400390625,-40,50,batch_00939_protodune-orig-8-4-U.npz
0.19061279296875,1.86297607421875,-57,71,batch_00543_protodune-orig-7-3-U.npz
0.06884765625,0.67529296875,-36,46,batch_00595_protodune-orig-5-1-U.npz
0.1248779296875,1.39923095703125,-44,56,batch_00864_protodune-orig-3-1-U.npz
0.1431884765625,1.42645263671875,-41,54,batch_00979_protodune-orig-2-3-U.npz
0.09210205078125,0.20751953125,-6,8,batch_00395_protodune-orig-1-4-U.npz
0.21630859375,1.11053466796875,-28,36,batch_00853_protodune-orig-6-3-U.npz
0.10394287109375,0.39324951171875,-33,43,batch_00514_protodune-orig-2-4-U.npz
0.231689453125,1.174560546875,-26,25,batch_00070_protodune-orig-4-0-U.npz
0.1131591796875,1.25311279296875,-53,64,batch_00971_protodune-orig-9-5-U.npz
0.12677001953125,0.3790283203125,-76,85,batch_00320_protodune-orig-3-0-U.npz
0.06640625,1.40093994140625,-58,73,batch_00063_protodune-orig-1-3-U.npz
0.09002685546875,0.56451416015625,-38,48,batch_00461_protodune-orig-3-5-U.npz
0.119384765625,0.90911865234375,-28,36,batch_00513_protodune-orig-4-4-U.npz
0.2476806640625,1.56573486328125,-52,67,batch_00588_protodune-orig-4-0-U.npz
0.12298583984375,0.63189697265625,-28,37,batch_00436_protodune-orig-2-3-U.npz
0.1044921875,0.4830322265625,-16,21,batch_00249_protodune-orig-6-3-U.npz
0.178466796875,0.90289306640625,-35,47,batch_00685_protodune-orig-4-1-U.npz
0.131103515625,0.30828857421875,-8,11,batch_00681_protodune-orig-5-5-U.npz
0.3013916015625,2.65289306640625,-37,48,batch_00596_protodune-orig-0-3-U.npz
0.107666015625,0.5162353515625,-15,20,batch_00828_protodune-orig-9-2-U.npz
0.2447509765625,1.85052490234375,-35,44,batch_00903_protodune-orig-4-5-U.npz
0.32025146484375,2.831298828125,-67,85,batch_00113_protodune-orig-8-1-U.npz
0.21099853515625,2.35723876953125,-67,86,batch_00380_protodune-orig-0-5-U.npz
