l0 density,l1 density,min,max,image
0.08538818359375,0.45184326171875,-15,18,batch_00413_protodune-orig-9-1-V.npz
0.087646484375,1.4100341796875,-37,44,batch_00733_protodune-orig-6-2-V.npz
0.0958251953125,2.70867919921875,-74,86,batch_00578_protodune-orig-9-0-V.npz
0.112548828125,2.33233642578125,-55,62,batch_00590_protodune-orig-8-0-V.npz
0.08453369140625,0.7412109375,-26,30,batch_00498_protodune-orig-3-4-V.npz
0.0933837890625,1.18170166015625,-37,43,batch_00806_protodune-orig-9-0-V.npz
0.111328125,2.58807373046875,-66,73,batch_00231_protodune-orig-4-5-V.npz
0.0699462890625,1.671875,-69,77,batch_00732_protodune-orig-3-5-V.npz
0.086669921875,0.3453369140625,-12,14,batch_00527_protodune-orig-3-2-V.npz
0.077880859375,0.100830078125,-2,3,batch_00642_protodune-orig-6-2-V.npz
0.08819580078125,0.3001708984375,-11,13,batch_00663_protodune-orig-3-3-V.npz
0.08746337890625,0.312744140625,-11,13,batch_00338_protodune-orig-2-3-V.npz
0.1851806640625,6.24737548828125,-83,95,batch_00227_protodune-orig-2-4-V.npz
0.16278076171875,4.15570068359375,-61,69,batch_00388_protodune-orig-6-1-V.npz
0.10687255859375,1.18536376953125,-29,34,batch_00902_protodune-orig-5-4-V.npz
0.10638427734375,0.859375,-30,36,batch_00155_protodune-orig-7-5-V.npz
0.17706298828125,1.1688232421875,-22,27,batch_00278_protodune-orig-4-4-V.npz
0.06756591796875,0.1383056640625,-5,20,batch_00633_protodune-orig-3-4-V.npz
0.071533203125,0.40673828125,-32,24,batch_00813_protodune-orig-5-2-V.npz
0.102294921875,0.179443359375,-43,5,batch_00713_protodune-orig-5-0-V.npz
0.09344482421875,0.41278076171875,-14,17,batch_00700_protodune-orig-1-4-V.npz
0.0574951171875,1.13690185546875,-43,51,batch_00530_protodune-orig-6-3-V.npz
0.092041015625,1.18133544921875,-39,45,batch_00776_protodune-orig-2-0-V.npz
0.256103515625,7.20751953125,-118,137,batch_00814_protodune-orig-3-3-V.npz
0.062744140625,0.1339111328125,-5,6,batch_00813_protodune-orig-6-0-V.npz
0.09918212890625,0.19970703125,-6,8,batch_00697_protodune-orig-8-5-V.npz
0.09906005859375,1.77325439453125,-59,66,batch_00856_protodune-orig-4-1-V.npz
0.1229248046875,1.04083251953125,-41,51,batch_00307_protodune-orig-8-3-V.npz
0.0882568359375,0.4718017578125,-19,21,batch_00076_protodune-orig-5-0-V.npz
0.11614990234375,1.9697265625,-50,56,batch_00798_protodune-orig-0-2-V.npz
0.10723876953125,0.5347900390625,-22,25,batch_00802_protodune-orig-6-5-V.npz
0.2041015625,5.7376708984375,-59,68,batch_00942_protodune-orig-5-0-V.npz
0.1209716796875,1.37567138671875,-35,42,batch_00207_protodune-orig-3-0-V.npz
0.0880126953125,0.4063720703125,-15,17,batch_00948_protodune-orig-0-0-V.npz
0.18304443359375,7.739990234375,-109,122,batch_00207_protodune-orig-9-4-V.npz
0.08856201171875,0.55120849609375,-21,25,batch_00537_protodune-orig-3-2-V.npz
0.117431640625,2.95574951171875,-55,64,batch_00801_protodune-orig-1-5-V.npz
0.0926513671875,0.96722412109375,-27,32,batch_00419_protodune-orig-1-3-V.npz
0.05352783203125,0.9810791015625,-40,47,batch_00785_protodune-orig-5-4-V.npz
0.0859375,0.49566650390625,-16,19,batch_00381_protodune-orig-9-2-V.npz
0.03253173828125,0.0426025390625,-1,3,batch_00864_protodune-orig-4-0-V.npz
0.08251953125,0.99139404296875,-31,36,batch_00207_protodune-orig-1-5-V.npz
0.02947998046875,0.09979248046875,-5,7,batch_00072_protodune-orig-4-4-V.npz
0.08740234375,0.46063232421875,-16,19,batch_00923_protodune-orig-1-3-V.npz
0.086181640625,0.15826416015625,-5,8,batch_00213_protodune-orig-5-0-V.npz
0.08795166015625,0.5341796875,-20,24,batch_00521_protodune-orig-5-4-V.npz
0.119873046875,0.24334716796875,-10,13,batch_00123_protodune-orig-3-4-V.npz
0.17242431640625,1.7449951171875,-39,45,batch_00580_protodune-orig-7-5-V.npz
0.0887451171875,0.511962890625,-18,22,batch_00015_protodune-orig-2-1-V.npz
0.07623291015625,1.659423828125,-51,59,batch_00708_protodune-orig-7-1-V.npz
0.06597900390625,0.18841552734375,-22,10,batch_00396_protodune-orig-3-5-V.npz
0.0853271484375,0.3690185546875,-14,17,batch_00564_protodune-orig-7-3-V.npz
0.09588623046875,2.2003173828125,-62,70,batch_00219_protodune-orig-2-1-V.npz
0.0985107421875,1.3330078125,-47,56,batch_00691_protodune-orig-7-5-V.npz
0.25439453125,0.8990478515625,-299,6,batch_00732_protodune-orig-7-5-V.npz
0.09039306640625,0.7872314453125,-29,33,batch_00283_protodune-orig-7-0-V.npz
0.08721923828125,0.41070556640625,-15,18,batch_00073_protodune-orig-9-2-V.npz
0.09228515625,0.38250732421875,-16,18,batch_00291_protodune-orig-5-4-V.npz
0.1195068359375,0.26104736328125,-9,11,batch_00659_protodune-orig-4-4-V.npz
0.12591552734375,2.1251220703125,-36,43,batch_00826_protodune-orig-2-3-V.npz
0.071533203125,0.948486328125,-37,43,batch_00315_protodune-orig-0-2-V.npz
0.0457763671875,0.7652587890625,-85,95,batch_00016_protodune-orig-5-5-V.npz
0.06085205078125,0.59112548828125,-30,35,batch_00774_protodune-orig-7-5-V.npz
0.19427490234375,4.63726806640625,-52,61,batch_00194_protodune-orig-5-0-V.npz
0.08935546875,0.67584228515625,-60,77,batch_00022_protodune-orig-7-3-V.npz
0.0927734375,0.94927978515625,-26,31,batch_00411_protodune-orig-2-2-V.npz
0.09429931640625,2.1878662109375,-97,104,batch_00159_protodune-orig-9-1-V.npz
0.09808349609375,0.59564208984375,-24,31,batch_00242_protodune-orig-3-5-V.npz
0.10302734375,2.6943359375,-59,69,batch_00271_protodune-orig-4-0-V.npz
0.09222412109375,0.95831298828125,-28,33,batch_00067_protodune-orig-7-0-V.npz
0.0645751953125,0.942138671875,-96,91,batch_00153_protodune-orig-6-0-V.npz
0.09088134765625,0.5703125,-18,25,batch_00927_protodune-orig-9-0-V.npz
0.06201171875,0.27618408203125,-19,24,batch_00148_protodune-orig-5-4-V.npz
0.08892822265625,0.79290771484375,-24,29,batch_00203_protodune-orig-7-0-V.npz
0.08880615234375,0.12078857421875,-2,4,batch_00913_protodune-orig-5-1-V.npz
0.08538818359375,4.120361328125,-110,126,batch_00223_protodune-orig-0-0-V.npz
0.10223388671875,1.778076171875,-51,59,batch_00789_protodune-orig-7-5-V.npz
0.1651611328125,4.694091796875,-69,81,batch_00137_protodune-orig-8-3-V.npz
0.05169677734375,0.3675537109375,-32,49,batch_00201_protodune-orig-0-3-V.npz
0.0511474609375,0.12054443359375,-5,23,batch_00532_protodune-orig-9-3-V.npz
0.056884765625,0.91937255859375,-60,68,batch_00512_protodune-orig-1-0-V.npz
0.0338134765625,0.309326171875,-46,54,batch_00874_protodune-orig-3-0-V.npz
0.08380126953125,0.439697265625,-16,19,batch_00775_protodune-orig-6-3-V.npz
0.0858154296875,0.5826416015625,-19,23,batch_00403_protodune-orig-4-3-V.npz
0.0892333984375,0.44110107421875,-16,19,batch_00241_protodune-orig-5-0-V.npz
0.02264404296875,0.08709716796875,-20,6,batch_00937_protodune-orig-2-1-V.npz
0.09259033203125,0.68048095703125,-27,31,batch_00918_protodune-orig-9-0-V.npz
0.091796875,0.82159423828125,-28,33,batch_00488_protodune-orig-5-5-V.npz
0.08843994140625,0.45660400390625,-18,21,batch_00703_protodune-orig-9-0-V.npz
0.0985107421875,1.46478271484375,-39,46,batch_00812_protodune-orig-6-1-V.npz
0.1197509765625,3.28826904296875,-82,95,batch_00398_protodune-orig-5-3-V.npz
0.09014892578125,0.2628173828125,-10,13,batch_00293_protodune-orig-2-1-V.npz
0.055908203125,0.5728759765625,-31,36,batch_00244_protodune-orig-6-4-V.npz
0.087646484375,0.21942138671875,-8,9,batch_00771_protodune-orig-2-0-V.npz
0.082275390625,0.89453125,-35,41,batch_00649_protodune-orig-9-2-V.npz
0.08843994140625,0.633056640625,-20,24,batch_00052_protodune-orig-0-3-V.npz
0.02264404296875,0.28228759765625,-42,49,batch_00006_protodune-orig-0-5-V.npz
0.10107421875,3.27947998046875,-81,0,batch_00262_protodune-orig-9-2-V.npz
0.12664794921875,2.12066650390625,-41,48,batch_00821_protodune-orig-0-4-V.npz
0.0892333984375,0.44708251953125,-15,19,batch_00725_protodune-orig-8-1-V.npz
0.04949951171875,0.44244384765625,-25,30,batch_00985_protodune-orig-2-2-V.npz
0.08599853515625,0.21905517578125,-7,9,batch_00277_protodune-orig-3-0-V.npz
0.08953857421875,0.37615966796875,-14,17,batch_00418_protodune-orig-5-4-V.npz
0.0775146484375,0.6805419921875,-27,29,batch_00955_protodune-orig-1-3-V.npz
0.0865478515625,0.32421875,-13,15,batch_00221_protodune-orig-1-0-V.npz
0.13128662109375,1.97308349609375,-35,42,batch_00612_protodune-orig-6-0-V.npz
0.0845947265625,0.3546142578125,-12,15,batch_00461_protodune-orig-2-3-V.npz
0.08831787109375,0.28790283203125,-11,13,batch_00557_protodune-orig-6-5-V.npz
0.05419921875,0.48846435546875,-27,32,batch_00058_protodune-orig-3-5-V.npz
0.09600830078125,1.85137939453125,-51,59,batch_00856_protodune-orig-2-5-V.npz
0.17999267578125,0.79522705078125,-28,22,batch_00893_protodune-orig-7-3-V.npz
0.08782958984375,0.28076171875,-10,12,batch_00383_protodune-orig-9-4-V.npz
0.11090087890625,1.62811279296875,-41,48,batch_00282_protodune-orig-0-3-V.npz
0.11163330078125,2.75732421875,-102,116,batch_00359_protodune-orig-7-5-V.npz
0.1158447265625,2.8092041015625,-67,76,batch_00696_protodune-orig-6-1-V.npz
0.0992431640625,1.57574462890625,-41,48,batch_00886_protodune-orig-7-5-V.npz
0.0989990234375,0.15142822265625,-2,4,batch_00035_protodune-orig-1-1-V.npz
0.091552734375,0.33770751953125,-13,17,batch_00424_protodune-orig-3-1-V.npz
0.0587158203125,0.98028564453125,-45,52,batch_00414_protodune-orig-9-0-V.npz
0.081787109375,1.21942138671875,-49,57,batch_00562_protodune-orig-3-4-V.npz
0.0882568359375,0.4249267578125,-17,19,batch_00670_protodune-orig-7-0-V.npz
0.08740234375,0.2708740234375,-10,12,batch_00599_protodune-orig-3-4-V.npz
0.08758544921875,0.36016845703125,-14,18,batch_00041_protodune-orig-3-4-V.npz
0.07415771484375,1.600341796875,-46,54,batch_00214_protodune-orig-9-0-V.npz
0.17608642578125,2.83831787109375,-53,60,batch_00374_protodune-orig-9-2-V.npz
0.08929443359375,0.9541015625,-29,34,batch_00944_protodune-orig-0-5-V.npz
0.0260009765625,0.24853515625,-33,39,batch_00626_protodune-orig-4-4-V.npz
0.06854248046875,0.870361328125,-31,37,batch_00823_protodune-orig-3-5-V.npz
0.1802978515625,2.848388671875,-35,42,batch_00140_protodune-orig-1-0-V.npz
0.0701904296875,1.46502685546875,-50,57,batch_00678_protodune-orig-2-2-V.npz
0.15411376953125,0.93878173828125,-24,46,batch_00339_protodune-orig-8-2-V.npz
0.092529296875,0.90301513671875,-32,38,batch_00230_protodune-orig-0-5-V.npz
0.0908203125,0.2135009765625,-9,12,batch_00033_protodune-orig-5-2-V.npz
0.06903076171875,0.5096435546875,-28,33,batch_00566_protodune-orig-6-5-V.npz
0.1785888671875,3.1993408203125,-39,46,batch_00188_protodune-orig-9-0-V.npz
0.10809326171875,1.3311767578125,-28,33,batch_00492_protodune-orig-8-2-V.npz
0.08514404296875,0.22607421875,-7,9,batch_00684_protodune-orig-3-5-V.npz
0.08636474609375,0.2852783203125,-10,12,batch_00763_protodune-orig-0-0-V.npz
0.0384521484375,0.3233642578125,-21,26,batch_00300_protodune-orig-8-5-V.npz
0.13848876953125,0.3201904296875,-10,11,batch_00536_protodune-orig-0-1-V.npz
0.11456298828125,0.6500244140625,-26,29,batch_00096_protodune-orig-4-1-V.npz
0.03564453125,0.3441162109375,-38,48,batch_00485_protodune-orig-0-0-V.npz
0.19732666015625,5.299560546875,-92,112,batch_00634_protodune-orig-8-4-V.npz
0.0177001953125,0.0184326171875,0,2,batch_00271_protodune-orig-2-5-V.npz
0.08929443359375,0.8023681640625,-30,37,batch_00653_protodune-orig-6-4-V.npz
0.145751953125,4.5015869140625,-81,91,batch_00995_protodune-orig-5-3-V.npz
0.09271240234375,1.71563720703125,-45,53,batch_00517_protodune-orig-2-1-V.npz
0.0382080078125,0.5595703125,-32,38,batch_00072_protodune-orig-9-5-V.npz
0.04913330078125,0.1800537109375,-10,11,batch_00899_protodune-orig-9-2-V.npz
0.0618896484375,0.63848876953125,-26,31,batch_00582_protodune-orig-8-0-V.npz
0.20355224609375,0.5218505859375,-13,31,batch_00891_protodune-orig-8-4-V.npz
0.0931396484375,0.30206298828125,-11,13,batch_00869_protodune-orig-9-3-V.npz
