l0 density,l1 density,min,max,image
0.4427490234375,4.32354736328125,-140,0,batch_00285_protodune-orig-5-5-W.npz
0.0703125,0.314208984375,0,5,batch_00523_protodune-orig-3-1-W.npz
0.2747802734375,2.0955810546875,-183,6,batch_00136_protodune-orig-5-4-W.npz
0.3671875,0.75,0,3,batch_00875_protodune-orig-1-2-W.npz
0.99993896484375,6.8414306640625,-313,2,batch_00518_protodune-orig-1-3-W.npz
0.416259765625,0.722900390625,0,7,batch_00656_protodune-orig-8-0-W.npz
0.21807861328125,1.72015380859375,-188,5,batch_00807_protodune-orig-1-4-W.npz
0.04693603515625,2.425048828125,-215,27,batch_00357_protodune-orig-3-2-W.npz
0.0377197265625,1.52685546875,-175,16,batch_00565_protodune-orig-4-5-W.npz
0.0546875,0.0546875,0,1,batch_00407_protodune-orig-0-0-W.npz
0.3359375,1.15869140625,0,4,batch_00177_protodune-orig-6-2-W.npz
0.108642578125,1.73345947265625,-170,5,batch_00542_protodune-orig-1-4-W.npz
0.21875,0.21875,0,1,batch_00448_protodune-orig-2-3-W.npz
0.11279296875,1.53106689453125,-102,2,batch_00207_protodune-orig-8-3-W.npz
0.3743896484375,5.48541259765625,-122,0,batch_00500_protodune-orig-6-5-W.npz
0.09613037109375,1.5257568359375,-137,3,batch_00122_protodune-orig-1-1-W.npz
0.07049560546875,1.4810791015625,-117,3,batch_00254_protodune-orig-7-2-W.npz
0.5587158203125,6.12554931640625,-512,14,batch_00083_protodune-orig-9-1-W.npz
0.74346923828125,4.69476318359375,-99,0,batch_00776_protodune-orig-2-5-W.npz
0.06060791015625,0.06060791015625,0,1,batch_00127_protodune-orig-8-0-W.npz
0.19696044921875,2.2911376953125,-152,3,batch_00447_protodune-orig-4-2-W.npz
0.127685546875,1.85601806640625,-88,1,batch_00610_protodune-orig-1-1-W.npz
0.30743408203125,5.1934814453125,-377,13,batch_00687_protodune-orig-0-2-W.npz
0.05096435546875,0.5948486328125,-117,3,batch_00353_protodune-orig-6-1-W.npz
0.11602783203125,1.663818359375,-180,7,batch_00158_protodune-orig-8-3-W.npz
0.25,0.25,0,1,batch_00589_protodune-orig-4-0-W.npz
0.19110107421875,2.14453125,-173,4,batch_00648_protodune-orig-3-0-W.npz
0.47576904296875,0.83721923828125,-75,5,batch_00228_protodune-orig-4-3-W.npz
0.42120361328125,6.525634765625,-84,0,batch_00740_protodune-orig-9-0-W.npz
0.05096435546875,1.4071044921875,-153,10,batch_00353_protodune-orig-8-4-W.npz
0.06414794921875,0.85504150390625,-148,4,batch_00323_protodune-orig-0-3-W.npz
0.3782958984375,1.77032470703125,-172,4,batch_00247_protodune-orig-1-5-W.npz
0.107421875,3.314208984375,-409,16,batch_00605_protodune-orig-7-2-W.npz
0.1861572265625,7.52410888671875,-111,0,batch_00132_protodune-orig-5-5-W.npz
0.143310546875,1.87322998046875,-146,3,batch_00053_protodune-orig-0-2-W.npz
0.08795166015625,1.6339111328125,-147,4,batch_00788_protodune-orig-2-3-W.npz
0.03887939453125,0.8453369140625,-354,1,batch_00878_protodune-orig-7-5-W.npz
0.2510986328125,4.96563720703125,-103,1,batch_00842_protodune-orig-6-1-W.npz
0.5810546875,3.00543212890625,-148,3,batch_00849_protodune-orig-9-3-W.npz
0.203125,0.203125,0,1,batch_00174_protodune-orig-2-0-W.npz
0.05364990234375,1.2630615234375,-120,2,batch_00476_protodune-orig-9-4-W.npz
0.082763671875,1.99761962890625,-103,1,batch_00345_protodune-orig-6-4-W.npz
0.14410400390625,1.76641845703125,-95,14,batch_00452_protodune-orig-7-4-W.npz
0.125,0.125,0,1,batch_00784_protodune-orig-9-2-W.npz
0.1484375,0.1484375,0,1,batch_00629_protodune-orig-8-2-W.npz
0.68231201171875,4.294921875,-269,6,batch_00837_protodune-orig-1-2-W.npz
0.35919189453125,3.37542724609375,-117,1,batch_00177_protodune-orig-9-2-W.npz
0.19622802734375,0.98486328125,-140,3,batch_00232_protodune-orig-7-4-W.npz
0.20916748046875,2.58807373046875,-156,3,batch_00877_protodune-orig-5-1-W.npz
0.0977783203125,0.0977783203125,0,1,batch_00960_protodune-orig-1-1-W.npz
0.401123046875,3.26611328125,-127,0,batch_00990_protodune-orig-1-1-W.npz
0.5382080078125,2.3699951171875,-139,3,batch_00235_protodune-orig-8-1-W.npz
0.613037109375,1.19586181640625,-89,0,batch_00557_protodune-orig-7-4-W.npz
0.16229248046875,1.175537109375,0,14,batch_00795_protodune-orig-7-2-W.npz
0.0625,0.0625,0,1,batch_00589_protodune-orig-6-4-W.npz
0.17205810546875,1.93646240234375,-149,3,batch_00739_protodune-orig-9-4-W.npz
0.03125,0.1954345703125,-363,20,batch_00585_protodune-orig-6-4-W.npz
0.078125,0.8095703125,0,19,batch_00392_protodune-orig-9-5-W.npz
1.0,1.0206298828125,1,2,batch_00430_protodune-orig-3-0-W.npz
0.18341064453125,1.6572265625,-94,1,batch_00042_protodune-orig-9-0-W.npz
0.1795654296875,2.64166259765625,-310,8,batch_00003_protodune-orig-1-2-W.npz
0.65142822265625,2.94476318359375,-128,2,batch_00202_protodune-orig-7-3-W.npz
