l0 density,l1 density,min,max,image
0.09375,0.5113525390625,0,11,batch_00972_protodune-orig-1-3-W.npz
0.04461669921875,1.26220703125,-92,0,batch_00014_protodune-orig-9-2-W.npz
0.7890625,0.7890625,0,1,batch_00855_protodune-orig-8-3-W.npz
0.0697021484375,1.726806640625,-159,0,batch_00029_protodune-orig-2-3-W.npz
0.3577880859375,7.63775634765625,-161,0,batch_00851_protodune-orig-8-5-W.npz
0.19500732421875,4.39715576171875,-106,0,batch_00820_protodune-orig-3-0-W.npz
0.27069091796875,0.5107421875,0,4,batch_00430_protodune-orig-0-1-W.npz
0.125,0.125,0,1,batch_00425_protodune-orig-0-4-W.npz
0.2640380859375,1.550537109375,-149,2,batch_00479_protodune-orig-8-5-W.npz
0.1964111328125,0.77154541015625,-103,1,batch_00294_protodune-orig-9-3-W.npz
0.24468994140625,1.70257568359375,-155,4,batch_00074_protodune-orig-5-1-W.npz
0.4765625,1.75115966796875,0,5,batch_00249_protodune-orig-8-0-W.npz
0.21875,4.87921142578125,-255,1,batch_00000_protodune-orig-5-2-W.npz
0.072265625,1.7784423828125,-131,0,batch_00241_protodune-orig-6-2-W.npz
0.5528564453125,0.73687744140625,-115,2,batch_00039_protodune-orig-8-4-W.npz
0.093994140625,0.093994140625,0,1,batch_00218_protodune-orig-6-4-W.npz
0.0906982421875,1.67803955078125,-97,0,batch_00292_protodune-orig-4-4-W.npz
0.05865478515625,2.05023193359375,-195,3,batch_00244_protodune-orig-3-5-W.npz
0.09197998046875,2.16033935546875,-148,3,batch_00338_protodune-orig-6-1-W.npz
0.15765380859375,0.15765380859375,0,1,batch_00289_protodune-orig-9-4-W.npz
0.1517333984375,1.63818359375,-127,6,batch_00084_protodune-orig-9-0-W.npz
0.123046875,0.123046875,0,1,batch_00737_protodune-orig-8-2-W.npz
0.13006591796875,1.75115966796875,-121,10,batch_00955_protodune-orig-2-1-W.npz
0.046875,0.1885986328125,0,6,batch_00871_protodune-orig-9-3-W.npz
0.1590576171875,3.2303466796875,-139,0,batch_00268_protodune-orig-4-0-W.npz
0.094970703125,2.12835693359375,-221,8,batch_00569_protodune-orig-4-5-W.npz
0.0859375,0.50347900390625,0,12,batch_00220_protodune-orig-2-0-W.npz
0.3203125,0.3203125,0,1,batch_00204_protodune-orig-7-1-W.npz
0.03125,0.05908203125,0,3,batch_00722_protodune-orig-5-0-W.npz
0.79632568359375,3.7772216796875,-206,2,batch_00187_protodune-orig-3-4-W.npz
0.07666015625,0.07666015625,0,1,batch_00961_protodune-orig-5-0-W.npz
0.265869140625,0.4259033203125,0,3,batch_00582_protodune-orig-9-1-W.npz
0.1048583984375,1.6077880859375,-154,7,batch_00165_protodune-orig-3-5-W.npz
0.0679931640625,1.66229248046875,-166,1,batch_00554_protodune-orig-2-4-W.npz
0.06512451171875,1.77972412109375,-136,0,batch_00724_protodune-orig-5-5-W.npz
0.18206787109375,0.18206787109375,0,1,batch_00910_protodune-orig-0-3-W.npz
0.21875,0.21875,0,1,batch_00765_protodune-orig-0-3-W.npz
0.20703125,1.5750732421875,-179,7,batch_00655_protodune-orig-7-2-W.npz
0.097412109375,9.79986572265625,-772,25,batch_00919_protodune-orig-4-2-W.npz
1.0,1.0,1,1,batch_00890_protodune-orig-0-5-W.npz
0.13385009765625,1.6904296875,-173,7,batch_00395_protodune-orig-7-5-W.npz
0.07391357421875,1.28131103515625,-131,0,batch_00847_protodune-orig-5-5-W.npz
0.04290771484375,1.4642333984375,-110,0,batch_00320_protodune-orig-6-1-W.npz
0.02239990234375,0.02239990234375,0,1,batch_00747_protodune-orig-6-3-W.npz
0.05755615234375,1.2735595703125,-99,0,batch_00251_protodune-orig-3-1-W.npz
0.3408203125,0.3408203125,0,1,batch_00663_protodune-orig-0-1-W.npz
0.296875,0.296875,0,1,batch_00025_protodune-orig-9-1-W.npz
0.1068115234375,3.65234375,-111,0,batch_00105_protodune-orig-4-1-W.npz
0.1793212890625,0.1793212890625,0,1,batch_00972_protodune-orig-9-3-W.npz
0.52935791015625,4.8614501953125,-273,6,batch_00847_protodune-orig-7-3-W.npz
0.06591796875,1.42657470703125,-191,12,batch_00300_protodune-orig-2-5-W.npz
0.060302734375,1.045654296875,-112,1,batch_00583_protodune-orig-0-5-W.npz
0.11328125,2.33154296875,-140,0,batch_00174_protodune-orig-1-0-W.npz
0.0985107421875,1.01873779296875,-112,2,batch_00297_protodune-orig-0-2-W.npz
0.135498046875,1.58892822265625,-172,2,batch_00567_protodune-orig-1-3-W.npz
0.06085205078125,1.77008056640625,-90,0,batch_00714_protodune-orig-5-2-W.npz
0.3680419921875,1.54986572265625,-118,1,batch_00821_protodune-orig-6-5-W.npz
0.359375,0.43255615234375,-162,4,batch_00032_protodune-orig-2-3-W.npz
0.07977294921875,2.87396240234375,-132,0,batch_00146_protodune-orig-0-3-W.npz
0.15911865234375,3.21173095703125,-143,0,batch_00247_protodune-orig-2-1-W.npz
1.0,1.0,1,1,batch_00635_protodune-orig-9-3-W.npz
0.0767822265625,1.62237548828125,-108,0,batch_00266_protodune-orig-2-3-W.npz
0.107421875,2.18768310546875,-130,0,batch_00372_protodune-orig-8-5-W.npz
0.23760986328125,3.89312744140625,-296,1,batch_00398_protodune-orig-2-1-W.npz
0.21875,0.21875,0,1,batch_00158_protodune-orig-6-1-W.npz
0.0482177734375,1.4588623046875,-227,17,batch_00334_protodune-orig-5-0-W.npz
0.1171875,0.119140625,0,2,batch_00590_protodune-orig-2-4-W.npz
0.3084716796875,0.61651611328125,0,4,batch_00510_protodune-orig-0-4-W.npz
0.22967529296875,1.76226806640625,-201,1,batch_00507_protodune-orig-4-5-W.npz
0.4921875,0.4921875,0,1,batch_00628_protodune-orig-4-1-W.npz
