l0 density,l1 density,min,max,image
0.18951416015625,0.64599609375,-40,52,batch_00073_protodune-orig-8-5-U.npz
0.105224609375,0.40142822265625,-13,17,batch_00931_protodune-orig-5-1-U.npz
0.1478271484375,0.210693359375,-4,6,batch_00344_protodune-orig-9-2-U.npz
0.11004638671875,0.73126220703125,-26,35,batch_00909_protodune-orig-5-2-U.npz
0.1842041015625,1.7481689453125,-41,55,batch_00659_protodune-orig-8-3-U.npz
0.06683349609375,0.24053955078125,-8,11,batch_00438_protodune-orig-4-3-U.npz
0.3009033203125,4.0030517578125,-62,71,batch_00384_protodune-orig-1-1-U.npz
0.20947265625,1.87030029296875,-30,40,batch_00118_protodune-orig-5-0-U.npz
0.0386962890625,0.248291015625,-15,19,batch_00637_protodune-orig-5-4-U.npz
0.28778076171875,0.5916748046875,-16,18,batch_00671_protodune-orig-0-1-U.npz
0.08746337890625,0.742431640625,-24,33,batch_00868_protodune-orig-2-5-U.npz
0.14453125,0.18634033203125,-3,5,batch_00947_protodune-orig-7-1-U.npz
0.1143798828125,0.438720703125,-15,20,batch_00268_protodune-orig-9-1-U.npz
0.2142333984375,1.59063720703125,-58,66,batch_00343_protodune-orig-7-3-U.npz
0.2254638671875,1.95538330078125,-130,159,batch_00683_protodune-orig-1-5-U.npz
0.06268310546875,1.27923583984375,-55,65,batch_00613_protodune-orig-1-3-U.npz
0.10662841796875,0.496826171875,-15,20,batch_00480_protodune-orig-7-4-U.npz
0.10418701171875,0.5052490234375,-18,24,batch_00795_protodune-orig-8-3-U.npz
0.0982666015625,0.97528076171875,-27,36,batch_00924_protodune-orig-5-4-U.npz
0.17803955078125,0.9815673828125,-50,64,batch_00123_protodune-orig-6-4-U.npz
0.13397216796875,0.65380859375,-26,30,batch_00305_protodune-orig-8-0-U.npz
0.10186767578125,0.4102783203125,-14,18,batch_01000_protodune-orig-5-5-U.npz
0.046142578125,0.4862060546875,-38,46,batch_00425_protodune-orig-0-3-U.npz
0.034912109375,0.3514404296875,-37,45,batch_00578_protodune-orig-2-3-U.npz
0.0587158203125,0.973876953125,-39,50,batch_00045_protodune-orig-8-0-U.npz
0.31866455078125,2.9609375,-34,44,batch_00610_protodune-orig-2-3-U.npz
0.2076416015625,1.90814208984375,-38,49,batch_00752_protodune-orig-4-1-U.npz
0.11688232421875,0.35003662109375,-11,14,batch_00667_protodune-orig-5-1-U.npz
0.134033203125,0.26025390625,-6,8,batch_00781_protodune-orig-1-3-U.npz
0.31317138671875,1.64013671875,-44,55,batch_00301_protodune-orig-9-4-U.npz
0.16705322265625,1.6785888671875,-31,43,batch_00361_protodune-orig-0-1-U.npz
0.24298095703125,2.24530029296875,-49,59,batch_00374_protodune-orig-2-3-U.npz
0.3150634765625,3.28656005859375,-70,84,batch_00399_protodune-orig-2-1-U.npz
0.346923828125,3.212890625,-42,51,batch_00718_protodune-orig-4-3-U.npz
0.144775390625,0.198486328125,-3,5,batch_00052_protodune-orig-9-3-U.npz
0.21173095703125,0.71160888671875,-44,53,batch_00169_protodune-orig-9-1-U.npz
0.09893798828125,1.21759033203125,-66,92,batch_00453_protodune-orig-2-0-U.npz
0.12091064453125,0.90765380859375,-25,34,batch_00458_protodune-orig-1-0-U.npz
0.24005126953125,7.65960693359375,-85,100,batch_00416_protodune-orig-3-2-U.npz
0.15447998046875,0.68572998046875,-24,32,batch_00831_protodune-orig-1-1-U.npz
0.23748779296875,2.7899169921875,-75,96,batch_00930_protodune-orig-0-4-U.npz
0.11370849609375,0.68798828125,-18,25,batch_00403_protodune-orig-4-0-U.npz
0.07318115234375,0.9815673828125,-48,57,batch_00102_protodune-orig-9-1-U.npz
0.1629638671875,1.075439453125,-37,48,batch_00344_protodune-orig-2-3-U.npz
0.16790771484375,2.1591796875,-46,55,batch_00970_protodune-orig-7-2-U.npz
0.09783935546875,0.44921875,-14,18,batch_00295_protodune-orig-7-1-U.npz
0.2108154296875,2.12646484375,-61,77,batch_00063_protodune-orig-1-4-U.npz
0.11639404296875,0.7237548828125,-19,26,batch_00220_protodune-orig-2-2-U.npz
0.24395751953125,1.8824462890625,-24,32,batch_00974_protodune-orig-2-3-U.npz
0.13104248046875,0.30450439453125,-8,10,batch_00704_protodune-orig-3-2-U.npz
0.148193359375,0.42108154296875,-13,16,batch_00795_protodune-orig-9-4-U.npz
0.13543701171875,0.2354736328125,-5,7,batch_00256_protodune-orig-4-3-U.npz
0.2266845703125,2.15142822265625,-39,50,batch_00897_protodune-orig-8-4-U.npz
0.11883544921875,0.93914794921875,-32,41,batch_00136_protodune-orig-9-3-U.npz
0.093505859375,0.18804931640625,-21,6,batch_00615_protodune-orig-1-1-U.npz
0.11163330078125,0.3486328125,-11,14,batch_00465_protodune-orig-8-4-U.npz
0.1585693359375,0.30438232421875,-7,11,batch_00411_protodune-orig-0-0-U.npz
0.112060546875,0.36529541015625,-11,15,batch_00829_protodune-orig-0-0-U.npz
0.23004150390625,2.204345703125,-35,45,batch_00804_protodune-orig-0-5-U.npz
0.21466064453125,2.00616455078125,-44,59,batch_00438_protodune-orig-8-2-U.npz
0.5345458984375,4.11566162109375,-29,38,batch_00536_protodune-orig-2-3-U.npz
0.1009521484375,0.364501953125,-12,15,batch_00990_protodune-orig-7-4-U.npz
0.2412109375,1.99853515625,-39,52,batch_00908_protodune-orig-8-2-U.npz
0.31475830078125,2.945068359375,-60,80,batch_00358_protodune-orig-9-5-U.npz
0.19415283203125,0.50909423828125,-66,81,batch_00753_protodune-orig-8-0-U.npz
0.04095458984375,1.2071533203125,-69,85,batch_00189_protodune-orig-1-4-U.npz
0.267578125,4.954833984375,-46,53,batch_00122_protodune-orig-1-3-U.npz
0.13836669921875,0.4017333984375,-60,69,batch_00750_protodune-orig-0-1-U.npz
0.16888427734375,1.70428466796875,-27,36,batch_00428_protodune-orig-3-5-U.npz
0.05975341796875,1.07269287109375,-40,52,batch_00003_protodune-orig-4-3-U.npz
0.1663818359375,0.22607421875,-3,9,batch_00460_protodune-orig-7-1-U.npz
0.491943359375,4.844970703125,-73,85,batch_00571_protodune-orig-1-4-U.npz
0.34136962890625,2.9249267578125,-40,51,batch_00081_protodune-orig-6-5-U.npz
0.10565185546875,0.48712158203125,-15,20,batch_00826_protodune-orig-8-4-U.npz
0.07672119140625,0.34576416015625,-41,30,batch_00608_protodune-orig-5-3-U.npz
0.12164306640625,0.30706787109375,-9,11,batch_00279_protodune-orig-0-0-U.npz
0.267333984375,2.13494873046875,-139,81,batch_00999_protodune-orig-5-3-U.npz
0.147216796875,1.52545166015625,-33,44,batch_00446_protodune-orig-4-3-U.npz
0.135986328125,0.34759521484375,-10,13,batch_00380_protodune-orig-0-2-U.npz
0.1009521484375,0.57257080078125,-18,25,batch_00715_protodune-orig-8-4-U.npz
0.12481689453125,0.97747802734375,-27,35,batch_00650_protodune-orig-8-5-U.npz
0.12640380859375,1.29876708984375,-30,40,batch_00216_protodune-orig-3-5-U.npz
0.2691650390625,6.8685302734375,-193,248,batch_00910_protodune-orig-4-0-U.npz
0.23046875,2.10791015625,-42,53,batch_00587_protodune-orig-9-3-U.npz
0.28485107421875,0.64532470703125,-10,13,batch_00263_protodune-orig-1-3-U.npz
0.2318115234375,2.26953125,-45,55,batch_00710_protodune-orig-5-4-U.npz
0.79339599609375,8.0736083984375,-77,94,batch_00147_protodune-orig-6-0-U.npz
0.11614990234375,0.74737548828125,-22,29,batch_00134_protodune-orig-3-5-U.npz
0.11279296875,0.7159423828125,-23,30,batch_00098_protodune-orig-5-1-U.npz
0.10089111328125,0.19879150390625,-6,8,batch_00778_protodune-orig-2-3-U.npz
0.13671875,0.20257568359375,-4,6,batch_00123_protodune-orig-2-3-U.npz
0.1280517578125,0.32635498046875,-9,11,batch_00671_protodune-orig-7-0-U.npz
0.10797119140625,0.63006591796875,-22,28,batch_00816_protodune-orig-3-0-U.npz
0.15484619140625,0.2694091796875,-34,7,batch_00984_protodune-orig-3-2-U.npz
0.12969970703125,1.08551025390625,-30,39,batch_00874_protodune-orig-9-5-U.npz
0.57257080078125,6.7041015625,-49,63,batch_00387_protodune-orig-6-3-U.npz
0.03656005859375,0.61444091796875,-39,52,batch_00426_protodune-orig-6-2-U.npz
