l0 density,l1 density,min,max,image
0.14447021484375,2.17938232421875,-51,51,batch_00989_protodune-orig-6-5-U.npz
0.0335693359375,0.25555419921875,-16,18,batch_00659_protodune-orig-5-4-U.npz
0.2265625,3.48406982421875,-53,52,batch_00165_protodune-orig-0-0-U.npz
0.111328125,1.7491455078125,-51,54,batch_00200_protodune-orig-9-5-U.npz
0.03173828125,0.14422607421875,-7,10,batch_00374_protodune-orig-7-1-U.npz
0.03680419921875,0.48492431640625,-43,46,batch_00688_protodune-orig-2-1-U.npz
0.0499267578125,0.63232421875,-33,40,batch_00727_protodune-orig-5-2-U.npz
0.04412841796875,0.32550048828125,-14,18,batch_00128_protodune-orig-0-5-U.npz
0.03961181640625,0.27789306640625,-13,21,batch_00981_protodune-orig-0-5-U.npz
0.13116455078125,1.9127197265625,-47,49,batch_00013_protodune-orig-2-5-U.npz
0.0926513671875,1.72320556640625,-59,65,batch_00040_protodune-orig-2-1-U.npz
0.02239990234375,0.2738037109375,-23,29,batch_00967_protodune-orig-5-1-U.npz
0.04376220703125,0.53668212890625,-27,34,batch_00000_protodune-orig-4-0-U.npz
0.05889892578125,0.54931640625,-21,26,batch_00648_protodune-orig-2-5-U.npz
0.07110595703125,0.86907958984375,-33,38,batch_00010_protodune-orig-1-5-U.npz
0.20904541015625,3.7381591796875,-57,61,batch_00951_protodune-orig-1-0-U.npz
0.095703125,1.08270263671875,-30,34,batch_00449_protodune-orig-9-1-U.npz
0.07403564453125,0.84197998046875,-30,35,batch_00032_protodune-orig-1-3-U.npz
0.0821533203125,1.21771240234375,-46,50,batch_00621_protodune-orig-2-0-U.npz
0.0535888671875,0.35638427734375,-15,19,batch_00352_protodune-orig-3-0-U.npz
0.03106689453125,0.2950439453125,-18,22,batch_00847_protodune-orig-2-2-U.npz
0.0457763671875,0.72210693359375,-47,51,batch_00430_protodune-orig-5-1-U.npz
0.15228271484375,2.170166015625,-41,42,batch_00052_protodune-orig-3-1-U.npz
0.29974365234375,5.57098388671875,-98,105,batch_00585_protodune-orig-9-3-U.npz
0.0252685546875,0.1597900390625,-13,14,batch_00309_protodune-orig-5-5-U.npz
0.13018798828125,1.66253662109375,-36,41,batch_00848_protodune-orig-1-2-U.npz
0.06597900390625,1.17413330078125,-50,62,batch_00859_protodune-orig-0-5-U.npz
0.1334228515625,2.0408935546875,-48,57,batch_00663_protodune-orig-8-3-U.npz
0.0223388671875,0.14202880859375,-36,37,batch_00168_protodune-orig-8-4-U.npz
0.12677001953125,1.81048583984375,-34,38,batch_00427_protodune-orig-9-0-U.npz
0.16497802734375,2.93780517578125,-70,78,batch_00794_protodune-orig-3-3-U.npz
0.0621337890625,0.67950439453125,-34,38,batch_00894_protodune-orig-9-0-U.npz
0.03668212890625,0.42510986328125,-37,40,batch_00546_protodune-orig-3-5-U.npz
0.04217529296875,0.5618896484375,-31,38,batch_00405_protodune-orig-0-5-U.npz
0.13128662109375,1.8809814453125,-45,48,batch_00338_protodune-orig-3-2-U.npz
0.09893798828125,1.2740478515625,-41,44,batch_00187_protodune-orig-2-0-U.npz
0.15032958984375,2.646728515625,-61,64,batch_00771_protodune-orig-5-3-U.npz
0.07037353515625,0.83050537109375,-31,36,batch_00664_protodune-orig-0-3-U.npz
0.0704345703125,1.01123046875,-42,47,batch_00444_protodune-orig-7-1-U.npz
0.11566162109375,1.5849609375,-41,44,batch_00556_protodune-orig-5-1-U.npz
0.02392578125,0.17529296875,-16,19,batch_00036_protodune-orig-2-5-U.npz
0.04339599609375,0.3648681640625,-17,22,batch_00925_protodune-orig-9-2-U.npz
0.08428955078125,1.519287109375,-60,66,batch_00717_protodune-orig-0-1-U.npz
0.0322265625,0.25970458984375,-14,18,batch_00635_protodune-orig-5-3-U.npz
